  cluster  E_norm [Eh]  De [kcal]    p
     1   -218.462341     0.0000   0.6788
     2   -218.461276     0.6680   0.2198
     3   -218.458850     2.1904   0.0168
     4   -218.458766     2.2429   0.0154
     5   -218.458674     2.3012   0.0140
     6   -218.458664     2.3072   0.0138
     7   -218.458657     2.3114   0.0137
     8   -218.457850     2.8180   0.0058
     9   -218.457584     2.9852   0.0044
     10  -218.457507     3.0334   0.0041
     11  -218.457489     3.0448   0.0040
     12  -218.457120     3.2762   0.0027
     13  -218.456651     3.5707   0.0016
     14  -218.456422     3.7139   0.0013
     15  -218.455972     3.9964   0.0008
     16  -218.455793     4.1087   0.0007
     17  -218.455723     4.1527   0.0006
     18  -218.455259     4.4441   0.0004
     19  -218.455037     4.5830   0.0003
     20  -218.454567     4.8783   0.0002
     21  -218.454372     5.0006   0.0001
     22  -218.454319     5.0335   0.0001
     23  -218.454149     5.1402   0.0001
     24  -218.453942     5.2704   0.0001
     25  -218.453754     5.3880   0.0001
     26  -218.453717     5.4115   0.0001
     27  -218.453275     5.6888   0.0000
     28  -218.453079     5.8121   0.0000
     29  -218.452961     5.8857   0.0000
     30  -218.452929     5.9063   0.0000
     31  -218.452268     6.3209   0.0000
     32  -218.452252     6.3308   0.0000
     33  -218.452157     6.3905   0.0000
     34  -218.452123     6.4117   0.0000
     35  -218.451925     6.5358   0.0000
     36  -218.451525     6.7871   0.0000
     37  -218.451353     6.8950   0.0000
     38  -218.451054     7.0828   0.0000
     39  -218.450908     7.1743   0.0000
     40  -218.450862     7.2030   0.0000
     41  -218.450610     7.3614   0.0000
     42  -218.450550     7.3988   0.0000
     43  -218.450183     7.6293   0.0000
     44  -218.449914     7.7977   0.0000
     45  -218.449630     7.9761   0.0000
     46  -218.449408     8.1156   0.0000
     47  -218.449301     8.1825   0.0000
     48  -218.449300     8.1834   0.0000
     49  -218.449298     8.1844   0.0000
     50  -218.449243     8.2190   0.0000
     51  -218.448975     8.3870   0.0000
     52  -218.448591     8.6283   0.0000
     53  -218.448572     8.6402   0.0000
     54  -218.448561     8.6470   0.0000
     55  -218.448380     8.7608   0.0000
     56  -218.447869     9.0809   0.0000
     57  -218.447658     9.2137   0.0000
     58  -218.447590     9.2564   0.0000
     59  -218.447570     9.2687   0.0000
     60  -218.447355     9.4040   0.0000
     61  -218.447259     9.4641   0.0000
     62  -218.447007     9.6219   0.0000
     63  -218.446700     9.8149   0.0000
     64  -218.446201     ******   0.0000
     65  -218.446189     ******   0.0000
     66  -218.446155     ******   0.0000
     67  -218.445911     ******   0.0000
     68  -218.445752     ******   0.0000
     69  -218.445674     ******   0.0000
     70  -218.445452     ******   0.0000
     71  -218.445414     ******   0.0000
     72  -218.445306     ******   0.0000
     73  -218.445245     ******   0.0000
     74  -218.445244     ******   0.0000
     75  -218.445122     ******   0.0000
     76  -218.444896     ******   0.0000
     77  -218.444701     ******   0.0000
     78  -218.444391     ******   0.0000
     79  -218.444359     ******   0.0000
     80  -218.443903     ******   0.0000
     81  -218.443741     ******   0.0000
     82  -218.443625     ******   0.0000
     83  -218.443578     ******   0.0000
     84  -218.442774     ******   0.0000
     85  -218.442329     ******   0.0000
     86  -218.441632     ******   0.0000
     87  -218.441542     ******   0.0000
     88  -218.441488     ******   0.0000
     89  -218.441394     ******   0.0000
     90  -218.440968     ******   0.0000
     91  -218.440742     ******   0.0000
     92  -218.440457     ******   0.0000
     93  -218.440067     ******   0.0000
     94  -218.439845     ******   0.0000
     95  -218.439580     ******   0.0000
     96  -218.439550     ******   0.0000
     97  -218.439184     ******   0.0000
     98  -218.437423     ******   0.0000
     99  -218.437275     ******   0.0000
     100  -218.436141     ******   0.0000
     101  -218.436081     ******   0.0000
     102  -218.436050     ******   0.0000
     103  -218.434116     ******   0.0000
     104  -218.430644     ******   0.0000
