  cluster  E_norm [Eh]  De [kcal]    p
     1   -356.359478     0.0000   0.6499
     2   -356.358596     0.5536   0.2553
     3   -356.357657     1.1424   0.0945
     4   -356.351932     4.7351   0.0002
     5   -356.350374     5.7132   0.0000
     6   -356.347766     7.3492   0.0000
     7   -356.346591     8.0865   0.0000
     8   -356.345064     9.0450   0.0000
     9   -356.344451     9.4298   0.0000
     10  -356.343871     9.7933   0.0000
     11  -356.343516     ******   0.0000
     12  -356.342022     ******   0.0000
     13  -356.341559     ******   0.0000
     14  -356.339131     ******   0.0000
     15  -356.337040     ******   0.0000
     16  -356.335761     ******   0.0000
     17  -356.334562     ******   0.0000
     18  -356.330788     ******   0.0000
     19  -356.330497     ******   0.0000
     20  -356.325972     ******   0.0000

Ensemble free energy [Eh]:     -356.3598849083
