  cluster  E_norm [Eh]  De [kcal]    p
     1   -229.084781     0.0000   0.9998
     2   -229.075767     5.6562   0.0001
     3   -229.075306     5.9453   0.0000
     4   -229.074843     6.2356   0.0000
     5   -229.074052     6.7325   0.0000
     6   -229.073941     6.8018   0.0000
     7   -229.073637     6.9929   0.0000
     8   -229.071596     8.2737   0.0000
     9   -229.071061     8.6092   0.0000
     10  -229.070784     8.7828   0.0000
     11  -229.070423     9.0094   0.0000
     12  -229.069729     9.4447   0.0000
     13  -229.069364     9.6740   0.0000
     14  -229.069229     9.7584   0.0000
     15  -229.069078     9.8534   0.0000
     16  -229.068413     ******   0.0000
     17  -229.067090     ******   0.0000
     18  -229.065445     ******   0.0000
     19  -229.065332     ******   0.0000
     20  -229.062854     ******   0.0000

Ensemble free energy [Eh]:     -229.0847807203
