  cluster  E_norm [Eh]  De [kcal]    p
     1   -218.463087     0.0000   0.8247
     2   -218.461151     1.2147   0.1061
     3   -218.460327     1.7320   0.0443
     4   -218.458968     2.5849   0.0105
     5   -218.458467     2.8990   0.0062
     6   -218.457854     3.2837   0.0032
     7   -218.457757     3.3450   0.0029
     8   -218.457171     3.7126   0.0016
     9   -218.455198     4.9507   0.0002
     10  -218.454208     5.5716   0.0001
     11  -218.454076     5.6546   0.0001
     12  -218.453576     5.9681   0.0000
     13  -218.453575     5.9692   0.0000
     14  -218.453245     6.1762   0.0000
     15  -218.451870     7.0390   0.0000
     16  -218.451685     7.1547   0.0000
     17  -218.451556     7.2362   0.0000
     18  -218.451297     7.3985   0.0000
     19  -218.450908     7.6423   0.0000
     20  -218.450696     7.7757   0.0000

Ensemble free energy [Eh]:     -218.4632691503
