  cluster  E_norm [Eh]  De [kcal]    p
     1   -218.463087     0.0000   0.8247
     2   -218.461151     1.2147   0.1061
     3   -218.460327     1.7320   0.0443
     4   -218.458968     2.5849   0.0105
     5   -218.458467     2.8990   0.0062
     6   -218.457854     3.2837   0.0032
     7   -218.457757     3.3450   0.0029
     8   -218.457171     3.7126   0.0016
     9   -218.455198     4.9507   0.0002
     10  -218.454208     5.5716   0.0001
     11  -218.454076     5.6546   0.0001
     12  -218.453576     5.9681   0.0000
     13  -218.453575     5.9692   0.0000
     14  -218.453245     6.1762   0.0000
     15  -218.451870     7.0390   0.0000
     16  -218.451685     7.1547   0.0000
     17  -218.451556     7.2362   0.0000
     18  -218.451297     7.3985   0.0000
     19  -218.450908     7.6423   0.0000
     20  -218.450696     7.7757   0.0000
     21  -218.450541     7.8727   0.0000
     22  -218.449900     8.2749   0.0000
     23  -218.449891     8.2805   0.0000
     24  -218.449517     8.5156   0.0000
     25  -218.449285     8.6612   0.0000
     26  -218.448658     9.0545   0.0000
     27  -218.448431     9.1970   0.0000
     28  -218.448131     9.3849   0.0000
     29  -218.447328     9.8888   0.0000
     30  -218.447076     ******   0.0000
     31  -218.446652     ******   0.0000
     32  -218.446497     ******   0.0000
     33  -218.446389     ******   0.0000
     34  -218.446169     ******   0.0000
     35  -218.445561     ******   0.0000
     36  -218.444372     ******   0.0000
     37  -218.443812     ******   0.0000
     38  -218.443259     ******   0.0000
     39  -218.443081     ******   0.0000
     40  -218.441924     ******   0.0000
     41  -218.441472     ******   0.0000
     42  -218.440969     ******   0.0000
     43  -218.440194     ******   0.0000
     44  -218.439999     ******   0.0000
     45  -218.439186     ******   0.0000
     46  -218.439012     ******   0.0000
     47  -218.437119     ******   0.0000
     48  -218.435945     ******   0.0000
     49  -218.434487     ******   0.0000
     50  -218.434098     ******   0.0000
     51  -218.432055     ******   0.0000
     52  -218.426009     ******   0.0000
