  cluster  E_norm [Eh]  De [kcal]    p
     1   -229.100935     0.0000   0.5094
     2   -229.100879     0.0351   0.4801
     3   -229.097255     2.3087   0.0103
     4   -229.092649     5.1993   0.0001
     5   -229.092050     5.5753   0.0000
     6   -229.090986     6.2428   0.0000
     7   -229.090958     6.2604   0.0000
     8   -229.090674     6.4383   0.0000
     9   -229.089628     7.0949   0.0000
     10  -229.089047     7.4597   0.0000
     11  -229.088096     8.0564   0.0000
     12  -229.087871     8.1975   0.0000
     13  -229.087588     8.3749   0.0000
     14  -229.086305     9.1801   0.0000
     15  -229.086288     9.1907   0.0000
     16  -229.084934     ******   0.0000
     17  -229.082988     ******   0.0000
     18  -229.082874     ******   0.0000
     19  -229.081016     ******   0.0000
     20  -229.077536     ******   0.0000

Ensemble free energy [Eh]:     -229.1015713834
