  cluster  E_norm [Eh]  De [kcal]    p
     1   -152.677800     0.0000   0.9923
     2   -152.672377     3.4027   0.0032
     3   -152.672069     3.5963   0.0023
     4   -152.671321     4.0657   0.0010
     5   -152.670445     4.6151   0.0004
     6   -152.670349     4.6756   0.0004
     7   -152.669926     4.9410   0.0002
     8   -152.668569     5.7925   0.0001
     9   -152.668339     5.9369   0.0000
     10  -152.666852     6.8697   0.0000
     11  -152.666343     7.1894   0.0000
     12  -152.666288     7.2240   0.0000
     13  -152.664933     8.0743   0.0000
     14  -152.664480     8.3585   0.0000
     15  -152.660536     ******   0.0000
     16  -152.659995     ******   0.0000
     17  -152.659731     ******   0.0000
     18  -152.658581     ******   0.0000
     19  -152.654924     ******   0.0000
     20  -152.651209     ******   0.0000

Ensemble free energy [Eh]:     -152.6778070502
