  cluster  E_norm [Eh]  De [kcal]    p
     1   -218.464653     0.0000   0.5525
     2   -218.463631     0.6412   0.1872
     3   -218.463294     0.8527   0.1310
     4   -218.462027     1.6475   0.0343
     5   -218.462001     1.6640   0.0333
     6   -218.461367     2.0615   0.0170
     7   -218.461183     2.1775   0.0140
     8   -218.460925     2.3392   0.0107
     9   -218.460208     2.7892   0.0050
     10  -218.459911     2.9755   0.0036
     11  -218.459883     2.9932   0.0035
     12  -218.459477     3.2475   0.0023
     13  -218.459399     3.2965   0.0021
     14  -218.458496     3.8633   0.0008
     15  -218.458371     3.9416   0.0007
     16  -218.458252     4.0166   0.0006
     17  -218.458124     4.0968   0.0005
     18  -218.457558     4.4518   0.0003
     19  -218.457298     4.6149   0.0002
     20  -218.457061     4.7635   0.0002

Ensemble free energy [Eh]:     -218.4652127655
