  cluster  E_norm [Eh]  De [kcal]    p
     1   -178.380521     0.0000   0.3301
     2   -178.379832     0.4323   0.1592
     3   -178.379590     0.5838   0.1232
     4   -178.378669     1.1621   0.0464
     5   -178.378626     1.1887   0.0444
     6   -178.378534     1.2469   0.0402
     7   -178.378504     1.2657   0.0390
     8   -178.378484     1.2782   0.0382
     9   -178.378279     1.4065   0.0307
     10  -178.378146     1.4902   0.0267
     11  -178.378009     1.5758   0.0231
     12  -178.377903     1.6423   0.0206
     13  -178.377777     1.7218   0.0181
     14  -178.377751     1.7380   0.0176
     15  -178.377373     1.9750   0.0118
     16  -178.377090     2.1529   0.0087
     17  -178.376848     2.3044   0.0068
     18  -178.376776     2.3495   0.0063
     19  -178.376529     2.5046   0.0048
     20  -178.376379     2.5986   0.0041

Ensemble free energy [Eh]:     -178.3815670246
