  cluster  E_norm [Eh]  De [kcal]    p
     1   -203.623310     0.0000   0.4098
     2   -203.623038     0.1706   0.3073
     3   -203.622336     0.6110   0.1461
     4   -203.621359     1.2239   0.0519
     5   -203.621007     1.4449   0.0358
     6   -203.620988     1.4569   0.0350
     7   -203.620023     2.0625   0.0126
     8   -203.617974     3.3484   0.0014
     9   -203.614638     5.4416   0.0000
     10  -203.613567     6.1134   0.0000
     11  -203.613384     6.2282   0.0000
     12  -203.612898     6.5336   0.0000
     13  -203.611731     7.2656   0.0000
     14  -203.611094     7.6656   0.0000
     15  -203.610917     7.7765   0.0000
     16  -203.609585     8.6125   0.0000
     17  -203.607941     9.6440   0.0000
     18  -203.604700     ******   0.0000
     19  -203.604609     ******   0.0000
     20  -203.601029     ******   0.0000

Ensemble free energy [Eh]:     -203.6241520459
