  cluster  E_norm [Eh]  De [kcal]    p
     1   -203.598529     0.0000   0.9989
     2   -203.592091     4.0401   0.0011
     3   -203.588999     5.9799   0.0000
     4   -203.586284     7.6839   0.0000
     5   -203.583995     9.1200   0.0000
     6   -203.583609     9.3621   0.0000
     7   -203.582691     9.9383   0.0000
     8   -203.578557     ******   0.0000
     9   -203.577872     ******   0.0000
     10  -203.577509     ******   0.0000
     11  -203.576093     ******   0.0000
     12  -203.573651     ******   0.0000
     13  -203.572758     ******   0.0000
     14  -203.572566     ******   0.0000
     15  -203.572164     ******   0.0000
     16  -203.569763     ******   0.0000
     17  -203.568849     ******   0.0000
     18  -203.568499     ******   0.0000
     19  -203.567428     ******   0.0000
     20  -203.563745     ******   0.0000

Ensemble free energy [Eh]:     -203.5985299486
