   #   Energy       Run. Aver.   Diff / au.
    1 -440.17157817  -0.70145798  -0.70145798
    2 -397.21982258  -1.01796299  -0.31650501
    3 -390.42242865  -0.99153622   0.02642677
    4 -386.26369211  -0.89093305   0.10060317
    5 -383.84822094  -0.81496601   0.07596704
    6 -385.51584019  -0.76887026   0.04609575
    7 -390.27475624  -0.74129545   0.02757481
    8 -387.70747523  -0.72241806   0.01887739
    9 -384.80039996  -0.70818727   0.01423078
   10 -385.31083870  -0.69734865   0.01083862
   11 -386.45540333  -0.68895488   0.00839377
   12 -386.60546378  -0.68218374   0.00677114
   13 -390.26828457  -0.67702814   0.00515560
   14 -386.26416836  -0.67226866   0.00475948
   15 -388.80091871  -0.66843969   0.00382897
   16 -390.10401881  -0.66527729   0.00316240
   17 -389.05809051  -0.66242810   0.00284919
   18 -389.59049813  -0.65996003   0.00246808
   19 -389.98946914  -0.65780527   0.00215476
   20 -392.51004335  -0.65608249   0.00172278
   21 -390.27611871  -0.65437484   0.00170765
   22 -388.37310207  -0.65268527   0.00168957
   23 -388.18481475  -0.65113035   0.00155491
   24 -388.62335824  -0.64973974   0.00139061
   25 -388.61281504  -0.64846628   0.00127346
   26 -387.89421945  -0.64725124   0.00121504
   27 -389.58636077  -0.64622825   0.00102300
   28 -389.48569265  -0.64527945   0.00094880
   29 -389.70448323  -0.64441067   0.00086878
   30 -389.10123479  -0.64357042   0.00084024
   31 -388.80573574  -0.64277012   0.00080030
   32 -388.94597802  -0.64202807   0.00074205
   33 -390.15155167  -0.64139098   0.00063709
   34 -389.43313862  -0.64076077   0.00063020
   35 -388.42081885  -0.64012069   0.00064009
   36 -388.66058301  -0.63952650   0.00059419
   37 -388.27727087  -0.63894916   0.00057734
   38 -388.39679998  -0.63840766   0.00054150
   39 -388.54451444  -0.63790089   0.00050677
   40 -388.17405486  -0.63740557   0.00049532
   41 -388.53426962  -0.63694868   0.00045688
   42 -389.40151868  -0.63654738   0.00040131
   43 -387.74481042  -0.63610463   0.00044275
   44 -386.76075625  -0.63564543   0.00045920
   45 -390.25632119  -0.63533006   0.00031537
   46 -389.93264938  -0.63502031   0.00030974
   47 -391.09442932  -0.63476326   0.00025705
   48 -391.34146081  -0.63452622   0.00023704
   49 -391.33028833  -0.63429890   0.00022732
   50 -395.52045026  -0.63421441   0.00008449
   51 -395.58169851  -0.63413795   0.00007646
