  cluster  E_norm [Eh]  De [kcal]    p
     1   -152.718996     0.0000   0.7062
     2   -152.718117     0.5515   0.2784
     3   -152.715300     2.3195   0.0141
     4   -152.712614     4.0049   0.0008
     5   -152.711121     4.9420   0.0002
     6   -152.711063     4.9780   0.0002
     7   -152.709689     5.8402   0.0000
     8   -152.709404     6.0190   0.0000
     9   -152.709403     6.0200   0.0000
     10  -152.709350     6.0532   0.0000
     11  -152.707964     6.9230   0.0000
     12  -152.707831     7.0062   0.0000
     13  -152.706388     7.9118   0.0000
     14  -152.705646     8.3774   0.0000
     15  -152.703780     9.5483   0.0000
     16  -152.703541     9.6982   0.0000
     17  -152.703022     ******   0.0000
     18  -152.698316     ******   0.0000
     19  -152.697377     ******   0.0000
     20  -152.693142     ******   0.0000

Ensemble free energy [Eh]:     -152.7193245072
