  cluster  E_norm [Eh]  De [kcal]    p
     1   -524.054152     0.0000   0.9978
     2   -524.048229     3.7169   0.0019
     3   -524.046117     5.0420   0.0002
     4   -524.045027     5.7265   0.0001
     5   -524.043713     6.5506   0.0000
     6   -524.040382     8.6410   0.0000
     7   -524.039224     9.3679   0.0000
     8   -524.039138     9.4216   0.0000
     9   -524.038639     9.7346   0.0000
     10  -524.038312     9.9399   0.0000
     11  -524.038263     9.9709   0.0000
     12  -524.037459     ******   0.0000
     13  -524.036606     ******   0.0000
     14  -524.036192     ******   0.0000
     15  -524.035570     ******   0.0000
     16  -524.035254     ******   0.0000
     17  -524.034693     ******   0.0000
     18  -524.034453     ******   0.0000
     19  -524.033973     ******   0.0000
     20  -524.033230     ******   0.0000

Ensemble free energy [Eh]:     -524.0541543938
