  cluster  E_norm [Eh]  De [kcal]    p
     1   -203.628594     0.0000   0.9857
     2   -203.624037     2.8595   0.0079
     3   -203.623486     3.2052   0.0044
     4   -203.622056     4.1031   0.0010
     5   -203.621607     4.3849   0.0006
     6   -203.620458     5.1055   0.0002
     7   -203.620280     5.2170   0.0001
     8   -203.619284     5.8424   0.0001
     9   -203.618543     6.3072   0.0000
     10  -203.615703     8.0896   0.0000
     11  -203.615096     8.4700   0.0000
     12  -203.614983     8.5414   0.0000
     13  -203.613812     9.2762   0.0000
     14  -203.612613     ******   0.0000
     15  -203.612227     ******   0.0000
     16  -203.609120     ******   0.0000
     17  -203.609092     ******   0.0000
     18  -203.608928     ******   0.0000
     19  -203.608619     ******   0.0000
     20  -203.606923     ******   0.0000

Ensemble free energy [Eh]:     -203.6286078742
