  cluster  E_norm [Eh]  De [kcal]    p
     1   -193.005720     0.0000   0.9806
     2   -193.000421     3.3250   0.0036
     3   -193.000402     3.3371   0.0035
     4   -193.000315     3.3913   0.0032
     5   -193.000265     3.4229   0.0030
     6   -193.000265     3.4229   0.0030
     7   -192.999548     3.8730   0.0014
     8   -192.998383     4.6041   0.0004
     9   -192.998155     4.7472   0.0003
     10  -192.998032     4.8243   0.0003
     11  -192.997980     4.8569   0.0003
     12  -192.997015     5.4624   0.0001
     13  -192.996898     5.5358   0.0001
     14  -192.996223     5.9593   0.0000
     15  -192.996080     6.0489   0.0000
     16  -192.995918     6.1510   0.0000
     17  -192.995541     6.3875   0.0000
     18  -192.995483     6.4238   0.0000
     19  -192.995147     6.6347   0.0000
     20  -192.995060     6.6890   0.0000

Ensemble free energy [Eh]:     -193.0057383937
