  cluster  E_norm [Eh]  De [kcal]    p
     1   -229.100352     0.0000   0.9912
     2   -229.094686     3.5557   0.0025
     3   -229.094626     3.5932   0.0023
     4   -229.094458     3.6982   0.0019
     5   -229.094243     3.8336   0.0015
     6   -229.092904     4.6739   0.0004
     7   -229.091756     5.3938   0.0001
     8   -229.091137     5.7822   0.0001
     9   -229.090814     5.9853   0.0000
     10  -229.090470     6.2012   0.0000
     11  -229.089691     6.6897   0.0000
     12  -229.089353     6.9021   0.0000
     13  -229.087895     7.8169   0.0000
     14  -229.086658     8.5930   0.0000
     15  -229.086409     8.7494   0.0000
     16  -229.086011     8.9991   0.0000
     17  -229.084589     9.8914   0.0000
     18  -229.083915     ******   0.0000
     19  -229.082578     ******   0.0000
     20  -229.080191     ******   0.0000

Ensemble free energy [Eh]:     -229.1003603021
