  cluster  E_norm [Eh]  De [kcal]    p
     1   -142.305452     0.0000   0.4228
     2   -142.304623     0.5202   0.1757
     3   -142.304506     0.5935   0.1553
     4   -142.304235     0.7636   0.1165
     5   -142.304232     0.7656   0.1161
     6   -142.301091     2.7366   0.0042
     7   -142.300598     3.0461   0.0025
     8   -142.299968     3.4411   0.0013
     9   -142.299738     3.5854   0.0010
     10  -142.299687     3.6176   0.0009
     11  -142.299598     3.6737   0.0009
     12  -142.299345     3.8324   0.0007
     13  -142.299170     3.9423   0.0005
     14  -142.298820     4.1617   0.0004
     15  -142.298414     4.4164   0.0002
     16  -142.298408     4.4204   0.0002
     17  -142.298378     4.4391   0.0002
     18  -142.298334     4.4665   0.0002
     19  -142.297971     4.6943   0.0002
     20  -142.297796     4.8043   0.0001

Ensemble free energy [Eh]:     -142.3062647465
