  cluster  E_norm [Eh]  De [kcal]    p
     1   -218.468295     0.0000   0.8507
     2   -218.466031     1.4203   0.0774
     3   -218.465212     1.9342   0.0325
     4   -218.464615     2.3091   0.0173
     5   -218.464571     2.3368   0.0165
     6   -218.462743     3.4834   0.0024
     7   -218.462357     3.7261   0.0016
     8   -218.462096     3.8896   0.0012
     9   -218.460208     5.0746   0.0002
     10  -218.459902     5.2666   0.0001
     11  -218.459403     5.5793   0.0001
     12  -218.458995     5.8357   0.0000
     13  -218.458897     5.8971   0.0000
     14  -218.458355     6.2375   0.0000
     15  -218.457209     6.9564   0.0000
     16  -218.457031     7.0681   0.0000
     17  -218.456628     7.3208   0.0000
     18  -218.456571     7.3565   0.0000
     19  -218.456564     7.3609   0.0000
     20  -218.456496     7.4036   0.0000

Ensemble free energy [Eh]:     -218.4684473231
