   #   Energy       Run. Aver.   Diff / au.
    1 -424.54146944  -0.67654982  -0.67654982
    2 -378.75317475  -0.97834059  -0.30179077
    3 -366.83726420  -0.94768810   0.03065250
    4 -365.61355300  -0.84876350   0.09892459
    5 -369.57592983  -0.77701722   0.07174629
    6 -371.36131596  -0.73419028   0.04282694
    7 -378.23390329  -0.70929554   0.02489474
    8 -381.74027302  -0.69356447   0.01573106
    9 -381.12010879  -0.68223758   0.01132689
   10 -375.92762138  -0.67278901   0.00944857
   11 -378.12729813  -0.66554778   0.00724122
   12 -379.77602515  -0.65991633   0.00563145
   13 -386.75291848  -0.65613034   0.00378599
   14 -386.90401414  -0.65303423   0.00309611
   15 -386.77894116  -0.65038363   0.00265060
   16 -387.15356210  -0.64812952   0.00225411
   17 -390.70698130  -0.64649702   0.00163250
   18 -390.91636186  -0.64509898   0.00139804
   19 -392.77556486  -0.64401638   0.00108260
   20 -391.58840547  -0.64296322   0.00105316
   21 -391.58169184  -0.64201125   0.00095197
   22 -395.46383445  -0.64143164   0.00057962
   23 -395.26140456  -0.64090459   0.00052705
   24 -392.23449095  -0.64022266   0.00068193
   25 -395.11842854  -0.63977293   0.00044973
   26 -393.76131825  -0.63928354   0.00048939
   27 -393.36280404  -0.63880541   0.00047813
   28 -394.10409012  -0.63840402   0.00040138
   29 -394.12376324  -0.63803405   0.00036998
   30 -395.12853455  -0.63774316   0.00029089
