   #           Energy [Eh]      SASA
No   1     -305.4248170521     3761.2
No   2     -305.4204543299     3724.4
No   3     -305.4265317507     3566.4
No   4     -305.4087749983     3669.6
No   5     -305.4140746008     3983.5
No   6     -305.4176812196     3822.8
No   7     -305.4148038419     3698.3
No   8     -305.4241455930     3870.5
No   9     -305.4191706704     3623.1
No  10     -305.4319392511     3708.8
No  11     -305.4237762679     3751.0
No  12     -305.4206273815     3811.5
No  13     -305.4220680357     3486.8
No  14     -305.4147212864     3711.2
No  15     -305.4296488627     3671.9
No  16     -305.4018393019     3848.9
No  17     -305.4165771834     3803.4
No  18     -305.4271159187     3641.0
No  19     -305.4151413968     3713.9
No  20     -305.4176798687     3686.6
