  cluster  E_norm [Eh]  De [kcal]    p
     1   -229.314648     0.0000   0.9849
     2   -229.310205     2.7877   0.0089
     3   -229.309129     3.4628   0.0029
     4   -229.309109     3.4757   0.0028
     5   -229.307150     4.7050   0.0004
     6   -229.306069     5.3833   0.0001
     7   -229.305680     5.6271   0.0001
     8   -229.304047     6.6523   0.0000
     9   -229.304040     6.6565   0.0000
     10  -229.302921     7.3587   0.0000
     11  -229.301404     8.3106   0.0000
     12  -229.299669     9.3992   0.0000
     13  -229.298929     9.8633   0.0000
     14  -229.298854     9.9109   0.0000
     15  -229.298681     ******   0.0000
     16  -229.298517     ******   0.0000
     17  -229.298392     ******   0.0000
     18  -229.298003     ******   0.0000
     19  -229.297450     ******   0.0000
     20  -229.297247     ******   0.0000
     21  -229.297196     ******   0.0000
     22  -229.296156     ******   0.0000
     23  -229.295217     ******   0.0000
     24  -229.294276     ******   0.0000
     25  -229.293980     ******   0.0000
     26  -229.293845     ******   0.0000
     27  -229.293818     ******   0.0000
     28  -229.293479     ******   0.0000
     29  -229.293079     ******   0.0000
     30  -229.292915     ******   0.0000
     31  -229.292839     ******   0.0000
     32  -229.292804     ******   0.0000
     33  -229.292646     ******   0.0000
     34  -229.291631     ******   0.0000
     35  -229.291243     ******   0.0000
     36  -229.291123     ******   0.0000
     37  -229.289390     ******   0.0000
     38  -229.289276     ******   0.0000
     39  -229.288721     ******   0.0000
     40  -229.288661     ******   0.0000
     41  -229.288452     ******   0.0000
     42  -229.288306     ******   0.0000
     43  -229.287968     ******   0.0000
     44  -229.287374     ******   0.0000
     45  -229.287270     ******   0.0000
     46  -229.287264     ******   0.0000
     47  -229.286151     ******   0.0000
     48  -229.285927     ******   0.0000
     49  -229.285780     ******   0.0000
     50  -229.283737     ******   0.0000
     51  -229.282609     ******   0.0000
     52  -229.280371     ******   0.0000
     53  -229.278741     ******   0.0000
