  cluster  E_norm [Eh]  De [kcal]    p
     1   -229.081356     0.0000   0.7840
     2   -229.079391     1.2328   0.0979
     3   -229.078632     1.7091   0.0438
     4   -229.078347     1.8879   0.0324
     5   -229.078182     1.9916   0.0272
     6   -229.076372     3.1274   0.0040
     7   -229.076302     3.1710   0.0037
     8   -229.075860     3.4486   0.0023
     9   -229.075469     3.6943   0.0015
     10  -229.075315     3.7906   0.0013
     11  -229.075183     3.8734   0.0011
     12  -229.074203     4.4883   0.0004
     13  -229.073255     5.0833   0.0001
     14  -229.072904     5.3038   0.0001
     15  -229.071983     5.8812   0.0000
     16  -229.071953     5.9006   0.0000
     17  -229.069748     7.2840   0.0000
     18  -229.069487     7.4479   0.0000
     19  -229.067988     8.3883   0.0000
     20  -229.061739     ******   0.0000

Ensemble free energy [Eh]:     -229.0815855507
