   #           Energy [Eh]      SASA
No   1     -458.2343592595     4746.6
No   2     -458.2256222522     4803.4
No   3     -458.2270232536     4693.8
No   4     -458.2214607161     4798.1
No   5     -458.2028444275     4571.8
No   6     -458.2111438387     4912.1
No   7     -458.2054075527     4855.8
No   8     -458.2110652778     4721.7
No   9     -458.2203245324     4844.8
No  10     -458.2067846353     4595.9
No  11     -458.2160576771     4820.3
No  12     -458.2053927207     5034.7
No  13     -458.2113750626     4806.3
No  14     -458.2074129716     4932.5
No  15     -458.2101480804     4973.6
No  16     -458.2053860551     4734.1
No  17     -458.2112365230     4875.5
No  18     -458.2133176451     4856.2
No  19     -458.2119617998     4792.9
No  20     -458.2095140220     4899.4
