  cluster  E_norm [Eh]  De [kcal]    p
     1   -651.408854     0.0000   0.7095
     2   -651.407966     0.5571   0.2771
     3   -651.405064     2.3779   0.0128
     4   -651.402071     4.2560   0.0005
     5   -651.398075     6.7639   0.0000
     6   -651.397561     7.0861   0.0000
     7   -651.396812     7.5565   0.0000
     8   -651.396335     7.8557   0.0000
     9   -651.395876     8.1436   0.0000
     10  -651.393261     9.7848   0.0000
     11  -651.392823     ******   0.0000
     12  -651.391940     ******   0.0000
     13  -651.391334     ******   0.0000
     14  -651.390059     ******   0.0000
     15  -651.390029     ******   0.0000
     16  -651.389528     ******   0.0000
     17  -651.388629     ******   0.0000
     18  -651.388021     ******   0.0000
     19  -651.387131     ******   0.0000
     20  -651.386841     ******   0.0000
     21  -651.386594     ******   0.0000
     22  -651.384441     ******   0.0000
     23  -651.382894     ******   0.0000
     24  -651.382725     ******   0.0000
     25  -651.380064     ******   0.0000
     26  -651.379821     ******   0.0000
     27  -651.379801     ******   0.0000
     28  -651.378941     ******   0.0000
     29  -651.378842     ******   0.0000
     30  -651.378481     ******   0.0000
     31  -651.378352     ******   0.0000
     32  -651.378194     ******   0.0000
     33  -651.376101     ******   0.0000
     34  -651.375298     ******   0.0000
     35  -651.375166     ******   0.0000
     36  -651.372557     ******   0.0000
     37  -651.372306     ******   0.0000
     38  -651.372048     ******   0.0000
     39  -651.371753     ******   0.0000
     40  -651.371126     ******   0.0000
     41  -651.371010     ******   0.0000
     42  -651.368321     ******   0.0000
     43  -651.368303     ******   0.0000
     44  -651.368183     ******   0.0000
     45  -651.367428     ******   0.0000
     46  -651.367040     ******   0.0000
     47  -651.366349     ******   0.0000
     48  -651.365215     ******   0.0000
     49  -651.363981     ******   0.0000
     50  -651.362553     ******   0.0000
     51  -651.359781     ******   0.0000
     52  -651.349857     ******   0.0000
