   #   Energy       Run. Aver.   Diff / au.
    1 -440.45326260  -0.70190688  -0.70190688
    2 *************  -5.80070647  -5.09879959
    3 -390.34649022  -5.77408973   0.02661674
    4 -385.57613588  -4.47752677   1.29656296
    5 -385.98377986  -3.44572967   1.03179710
    6 -389.65396305  -2.80296738   0.64276229
    7 -388.60469287  -2.39918899   0.40377839
    8 -389.10215852  -2.12632728   0.27286171
    9 -385.83225008  -1.92806881   0.19825847
   10 -386.31129627  -1.77699870   0.15107011
   11 -382.32958785  -1.65710889   0.11988981
   12 -383.41301232  -1.55994296   0.09716594
   13 -387.21571010  -1.47993977   0.08000319
   14 -385.80848477  -1.41243133   0.06750843
   15 -384.93051644  -1.35466373   0.05776760
   16 -383.95197587  -1.30462842   0.05003531
   17 -386.54982888  -1.26117798   0.04345044
   18 -391.93581222  -1.22339804   0.03777995
   19 -392.30479010  -1.18992433   0.03347371
   20 -392.92656709  -1.16006284   0.02986149
   21 -394.97794914  -1.13337298   0.02668986
   22 -393.18857276  -1.10912403   0.02424896
   23 -396.07437397  -1.08728975   0.02183428
   24 -396.80622018  -1.06742420   0.01986555
   25 -397.33298752  -1.04926023   0.01816398
   26 -396.65565548  -1.03251741   0.01674282
   27 -390.82451695  -1.01672327   0.01579414
   28 -390.15774438  -1.00205321   0.01467005
   29 -390.24335844  -0.98843835   0.01361486
   30 -388.60394294  -0.97567924   0.01275912
   31 -389.99026377  -0.96384216   0.01183708
   32 -388.91500310  -0.95272017   0.01112199
   33 -389.26817198  -0.94231096   0.01040921
   34 -388.74848969  -0.93251066   0.00980030
   35 -387.59906600  -0.92323544   0.00927522
   36 -390.41828639  -0.91461490   0.00862054
   37 -390.19259470  -0.90646831   0.00814660
   38 -391.36615037  -0.89881217   0.00765614
   39 -390.89555659  -0.89154200   0.00727017
   40 -391.60745969  -0.88467334   0.00686865
   41 -392.01187871  -0.87816526   0.00650808
   42 -393.12843165  -0.87201804   0.00614722
   43 -393.47887978  -0.86617811   0.00583993
   44 -393.90991197  -0.86062623   0.00555188
   45 -391.95134254  -0.85525815   0.00536809
   46 -392.51198065  -0.85014687   0.00511127
   47 -390.66678664  -0.84519600   0.00495087
   48 -389.14060913  -0.84040408   0.00479191
   49 -387.70997614  -0.83576447   0.00463961
   50 -388.10209554  -0.83132599   0.00443848
   51 -390.03210537  -0.82712582   0.00420017
   52 -392.61779372  -0.82317101   0.00395480
   53 -392.80233320  -0.81937563   0.00379539
   54 -393.84160569  -0.81575443   0.00362120
   55 -394.23906491  -0.81227960   0.00347483
   56 -394.94050749  -0.80895144   0.00332816
   57 -395.62486858  -0.80576177   0.00318967
   58 -395.42796810  -0.80267907   0.00308271
   59 -392.23300162  -0.79961638   0.00306269
   60 -392.14008923  -0.79665364   0.00296274
   61 -392.19572631  -0.79379114   0.00286250
   62 -392.03284572  -0.79101840   0.00277274
   63 -390.68187474  -0.78830094   0.00271746
   64 -391.14873463  -0.78568089   0.00262005
   65 -393.09846862  -0.78319075   0.00249013
   66 -392.41276139  -0.78076149   0.00242926
   67 -392.44349377  -0.77840638   0.00235511
   68 -392.61027065  -0.77612554   0.00228084
   69 -391.76773794  -0.77389243   0.00223311
   70 -394.77667318  -0.77179230   0.00210013
   71 -393.81716113  -0.76973167   0.00206063
   72 -394.60519783  -0.76774626   0.00198540
   73 -391.96215181  -0.76575859   0.00198768
   74 -390.35700769  -0.76379004   0.00196855
   75 -390.34927421  -0.76187407   0.00191597
   76 -389.71153475  -0.75999584   0.00187823
   77 -388.53024403  -0.75814244   0.00185340
   78 -389.15600432  -0.75634967   0.00179277
   79 -389.56954220  -0.75461139   0.00173828
   80 -389.22899209  -0.75291047   0.00170092
   81 -390.91350143  -0.75128515   0.00162532
   82 -390.70040303  -0.74969625   0.00158890
   83 -390.62042487  -0.74814454   0.00155171
   84 -390.86110415  -0.74663478   0.00150976
   85 -389.40160479  -0.74513368   0.00150110
   86 -390.16365282  -0.74368171   0.00145197
   87 -390.18150782  -0.74226401   0.00141770
   88 -389.70472405  -0.74087028   0.00139372
   89 -390.07546978  -0.73951479   0.00135550
   90 -390.16791506  -0.73819147   0.00132331
   91 -390.18059464  -0.73689782   0.00129365
   92 -389.92532656  -0.73562819   0.00126963
   93 -389.74527127  -0.73438304   0.00124515
   94 -390.72787561  -0.73318129   0.00120174
   95 -391.63629294  -0.73202055   0.00116075
   96 -391.69890670  -0.73088545   0.00113510
   97 -391.26030713  -0.72976681   0.00111864
   98 -390.00123307  -0.72865070   0.00111611
   99 -390.63696968  -0.72756740   0.00108331
  100 -390.73424139  -0.72650763   0.00105976
