  cluster  E_norm [Eh]  De [kcal]    p
     1   -778.774588     0.0000   0.9832
     2   -778.770228     2.7362   0.0097
     3   -778.769867     2.9627   0.0066
     4   -778.766651     4.9805   0.0002
     5   -778.766152     5.2937   0.0001
     6   -778.765842     5.4887   0.0001
     7   -778.764391     6.3991   0.0000
     8   -778.762886     7.3435   0.0000
     9   -778.762340     7.6858   0.0000
     10  -778.757688     ******   0.0000
     11  -778.755744     ******   0.0000
     12  -778.755469     ******   0.0000
     13  -778.754999     ******   0.0000
     14  -778.754975     ******   0.0000
     15  -778.753815     ******   0.0000
     16  -778.753608     ******   0.0000
     17  -778.753365     ******   0.0000
     18  -778.752617     ******   0.0000
     19  -778.752571     ******   0.0000
     20  -778.751140     ******   0.0000
     21  -778.750951     ******   0.0000
     22  -778.750891     ******   0.0000
     23  -778.750842     ******   0.0000
     24  -778.749832     ******   0.0000
     25  -778.749361     ******   0.0000
     26  -778.747342     ******   0.0000
     27  -778.746819     ******   0.0000
     28  -778.746700     ******   0.0000
     29  -778.746412     ******   0.0000
     30  -778.745741     ******   0.0000
     31  -778.745517     ******   0.0000
     32  -778.744750     ******   0.0000
     33  -778.744418     ******   0.0000
     34  -778.744290     ******   0.0000
     35  -778.744039     ******   0.0000
     36  -778.744009     ******   0.0000
     37  -778.743621     ******   0.0000
     38  -778.743566     ******   0.0000
     39  -778.743477     ******   0.0000
     40  -778.743159     ******   0.0000
     41  -778.743079     ******   0.0000
     42  -778.741900     ******   0.0000
     43  -778.741560     ******   0.0000
     44  -778.741548     ******   0.0000
     45  -778.741013     ******   0.0000
     46  -778.740963     ******   0.0000
     47  -778.740651     ******   0.0000
     48  -778.740530     ******   0.0000
     49  -778.739656     ******   0.0000
     50  -778.739596     ******   0.0000
     51  -778.739174     ******   0.0000
     52  -778.738558     ******   0.0000
     53  -778.738254     ******   0.0000
     54  -778.738204     ******   0.0000
     55  -778.737971     ******   0.0000
     56  -778.737777     ******   0.0000
     57  -778.737732     ******   0.0000
     58  -778.737477     ******   0.0000
     59  -778.737213     ******   0.0000
     60  -778.737204     ******   0.0000
     61  -778.736940     ******   0.0000
     62  -778.736775     ******   0.0000
     63  -778.736402     ******   0.0000
     64  -778.736307     ******   0.0000
     65  -778.735507     ******   0.0000
     66  -778.734638     ******   0.0000
     67  -778.732722     ******   0.0000
     68  -778.732640     ******   0.0000
     69  -778.732534     ******   0.0000
     70  -778.731386     ******   0.0000
     71  -778.730422     ******   0.0000
     72  -778.730260     ******   0.0000
     73  -778.730194     ******   0.0000
     74  -778.730103     ******   0.0000
     75  -778.729779     ******   0.0000
     76  -778.728974     ******   0.0000
     77  -778.728045     ******   0.0000
     78  -778.727701     ******   0.0000
     79  -778.727247     ******   0.0000
     80  -778.726029     ******   0.0000
     81  -778.725868     ******   0.0000
     82  -778.725777     ******   0.0000
     83  -778.724674     ******   0.0000
     84  -778.724571     ******   0.0000
     85  -778.723743     ******   0.0000
     86  -778.723736     ******   0.0000
     87  -778.722826     ******   0.0000
     88  -778.722711     ******   0.0000
     89  -778.720584     ******   0.0000
     90  -778.720214     ******   0.0000
     91  -778.719968     ******   0.0000
     92  -778.718366     ******   0.0000
     93  -778.717441     ******   0.0000
     94  -778.717105     ******   0.0000
     95  -778.717066     ******   0.0000
     96  -778.715232     ******   0.0000
     97  -778.715144     ******   0.0000
     98  -778.712603     ******   0.0000
     99  -778.711597     ******   0.0000
     100  -778.707950     ******   0.0000
     101  -778.706789     ******   0.0000
     102  -778.696694     ******   0.0000
