  cluster  E_norm [Eh]  De [kcal]    p
     1   -305.709960     0.0000   0.8557
     2   -305.707927     1.2757   0.0993
     3   -305.706022     2.4712   0.0132
     4   -305.705903     2.5460   0.0116
     5   -305.705664     2.6957   0.0090
     6   -305.705367     2.8821   0.0066
     7   -305.704420     3.4767   0.0024
     8   -305.703208     4.2374   0.0007
     9   -305.702703     4.5538   0.0004
     10  -305.702580     4.6310   0.0003
     11  -305.702037     4.9718   0.0002
     12  -305.701778     5.1348   0.0001
     13  -305.701288     5.4417   0.0001
     14  -305.700812     5.7406   0.0001
     15  -305.700050     6.2186   0.0000
     16  -305.699952     6.2805   0.0000
     17  -305.699889     6.3201   0.0000
     18  -305.699870     6.3317   0.0000
     19  -305.699819     6.3638   0.0000
     20  -305.699545     6.5359   0.0000

Ensemble free energy [Eh]:     -305.7101074711
