   #   Energy       Run. Aver.   Diff / au.
    1 -423.86175152  -0.67546662  -0.67546662
    2 -383.16567493  -0.98077328  -0.30530665
    3 -369.89338794  -0.95210526   0.02866802
    4 -367.00582058  -0.85312718   0.09897808
    5 -366.25192138  -0.77943803   0.07368915
    6 -372.14523534  -0.73609202   0.04334601
    7 -378.32725439  -0.71087270   0.02521932
    8 -376.78334320  -0.69391650   0.01695620
    9 -372.48373272  -0.68088515   0.01303135
   10 -376.81554427  -0.67154287   0.00934228
   11 -378.19800215  -0.66443484   0.00710803
   12 -381.72750736  -0.65916639   0.00526845
   13 -382.29936881  -0.65492007   0.00424631
   14 -384.00065237  -0.65154704   0.00337303
   15 -386.45142034  -0.64894234   0.00260471
   16 -387.45457054  -0.64681115   0.00213118
   17 -387.37860687  -0.64495143   0.00185972
   18 -393.12081918  -0.64382180   0.00112963
   19 -396.34722179  -0.64312012   0.00070168
   20 -397.21587252  -0.64257921   0.00054090
   21 -399.65222277  -0.64228236   0.00029685
   22 -394.78316240  -0.64167090   0.00061147
   23 -392.60650620  -0.64094811   0.00072279
   24 -392.50038768  -0.64027387   0.00067424
   25 -391.87290167  -0.63961551   0.00065836
   26 -392.56399435  -0.63905076   0.00056475
   27 -397.13291012  -0.63880098   0.00024978
   28 -396.90542313  -0.63856735   0.00023363
   29 -397.70348078  -0.63839424   0.00017311
   30 -397.63032936  -0.63823080   0.00016344
   31 -397.97399263  -0.63809589   0.00013492
   32 -398.35166770  -0.63798910   0.00010678
   33 -398.12780010  -0.63787883   0.00011027
   34 -397.16660160  -0.63772989   0.00014894
   35 -397.81991190  -0.63761811   0.00011179
   36 -397.76646724  -0.63751120   0.00010691
   37 -397.14708018  -0.63738352   0.00012768
   38 -396.32689647  -0.63722762   0.00015590
   39 -395.61354375  -0.63704985   0.00017778
   40 -395.49027544  -0.63687550   0.00017435
   41 -395.11965865  -0.63669534   0.00018016
   42 -396.12201511  -0.63656165   0.00013369
   43 -397.13217787  -0.63647270   0.00008895
   44 -396.74277078  -0.63637470   0.00009800
   45 -394.39270725  -0.63619763   0.00017707
   46 -393.63104553  -0.63600016   0.00019747
   47 -393.31751845  -0.63580002   0.00020013
   48 -393.05096474  -0.63559932   0.00020070
   49 -392.97352292  -0.63540428   0.00019504
   50 -393.25516726  -0.63522614   0.00017815
   51 -393.83974164  -0.63507357   0.00015256
   52 -393.47523923  -0.63491620   0.00015737
   53 -393.53505813  -0.63476647   0.00014973
   54 -394.08211574  -0.63463857   0.00012790
   55 -394.75151376  -0.63453512   0.00010345
   56 -393.79310873  -0.63440852   0.00012660
   57 -393.81165913  -0.63428648   0.00012204
   58 -395.38873383  -0.63421206   0.00007442
   59 -395.47880057  -0.63414340   0.00006866
   60 -395.56966998  -0.63407954   0.00006386
   61 -394.67136187  -0.63399438   0.00008516
   62 -394.19932875  -0.63389949   0.00009489
   63 -394.03776073  -0.63380337   0.00009612
   64 -393.83048884  -0.63370508   0.00009829
   65 -391.11310644  -0.63354316   0.00016192
   66 -392.74086553  -0.63342448   0.00011868
   67 -392.65977532  -0.63330806   0.00011642
   68 -392.32714037  -0.63318731   0.00012076
   69 -392.83232963  -0.63308165   0.00010565
   70 -393.50781091  -0.63299461   0.00008704
   71 -393.75081176  -0.63291574   0.00007887
   72 -393.08914402  -0.63282453   0.00009121
   73 -393.21798633  -0.63273846   0.00008607
   74 -393.55909923  -0.63266213   0.00007633
   75 -393.51377190  -0.63258701   0.00007513
   76 -393.04066933  -0.63250396   0.00008305
   77 -393.71419638  -0.63243690   0.00006706
   78 -391.84597785  -0.63233359   0.00010330
   79 -391.89053968  -0.63223334   0.00010025
   80 -392.11592608  -0.63214013   0.00009321
   81 -392.51624890  -0.63205718   0.00008295
   82 -392.85380000  -0.63198294   0.00007424
   83 -392.86163783  -0.63191074   0.00007220
   84 -394.01762817  -0.63186222   0.00004852
   85 -393.04767560  -0.63179693   0.00006529
   86 -393.79189433  -0.63174676   0.00005017
   87 -393.82960037  -0.63169860   0.00004816
   88 -393.83581464  -0.63165167   0.00004693
   89 -394.10620524  -0.63161066   0.00004102
   90 -392.68953459  -0.63154553   0.00006512
   91 -392.63338456  -0.63148059   0.00006494
   92 -393.54990464  -0.63143294   0.00004765
   93 -392.67320933  -0.63137148   0.00006146
   94 -393.02464586  -0.63131713   0.00005434
   95 -392.68104967  -0.63125825   0.00005889
   96 -391.94492929  -0.63118832   0.00006993
   97 -391.73417866  -0.63111625   0.00007206
   98 -392.71137967  -0.63106153   0.00005472
   99 -392.66869258  -0.63100740   0.00005413
  100 -392.89912726  -0.63095803   0.00004937
  101 -393.10217575  -0.63091289   0.00004514
  102 -393.14376139  -0.63086932   0.00004357
  103 -392.85543799  -0.63082216   0.00004716
  104 -393.53989874  -0.63078635   0.00003580
  105 -393.58247494  -0.63075198   0.00003437
  106 -393.88703320  -0.63072286   0.00002913
  107 -393.51928087  -0.63068885   0.00003401
  108 -394.12974033  -0.63066443   0.00002442
  109 -394.04552786  -0.63063931   0.00002511
  110 -394.16893114  -0.63061644   0.00002288
  111 -394.07568152  -0.63059266   0.00002378
  112 -394.34373073  -0.63057311   0.00001955
  113 -394.22190815  -0.63055222   0.00002089
  114 -393.74784265  -0.63052506   0.00002716
  115 -393.73593306  -0.63049816   0.00002691
  116 -393.59345847  -0.63046976   0.00002840
  117 -393.82003031  -0.63044492   0.00002484
  118 -394.80834858  -0.63043388   0.00001104
  119 -394.43187067  -0.63041810   0.00001578
  120 -394.16079257  -0.63039895   0.00001916
  121 -393.03725045  -0.63036528   0.00003366
  122 -392.30893074  -0.63032253   0.00004275
  123 -392.74223857  -0.63028602   0.00003651
  124 -393.25972393  -0.63025680   0.00002922
  125 -393.17334950  -0.63022701   0.00002980
  126 -393.15536540  -0.63019745   0.00002955
  127 -393.22883203  -0.63016929   0.00002817
  128 -393.17327328  -0.63014088   0.00002841
  129 -393.18821134  -0.63011310   0.00002778
  130 -392.98179981  -0.63008322   0.00002988
  131 -393.07672625  -0.63005493   0.00002829
  132 -393.18524270  -0.63002839   0.00002654
  133 -393.01353325  -0.63000021   0.00002818
  134 -393.05854200  -0.62997298   0.00002724
  135 -393.33476326  -0.62994941   0.00002357
  136 -393.32162423  -0.62992606   0.00002335
  137 -393.24019718  -0.62990211   0.00002395
  138 -393.26920663  -0.62987884   0.00002327
  139 -393.99382339  -0.62986421   0.00001463
  140 -393.14860592  -0.62984024   0.00002398
  141 -393.63479524  -0.62982203   0.00001821
  142 -393.97490114  -0.62980793   0.00001409
  143 -393.64859690  -0.62979043   0.00001750
  144 -394.81627108  -0.62978607   0.00000436
  145 -394.42482456  -0.62977755   0.00000851
  146 -395.78141165  -0.62978393  -0.00000638
  147 -395.63338440  -0.62978873  -0.00000479
  148 -395.82851080  -0.62979554  -0.00000682
  149 -395.99536069  -0.62980407  -0.00000852
  150 -395.83298355  -0.62981076  -0.00000670
