  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1      753.49    422.68     39.48     45.94    602.01
  2      753.80    427.01     39.46     45.94    601.02
  3      753.64    424.01     39.51     45.94    601.74
  4      753.78    429.20     39.40     45.94    600.37
  5      753.56    419.78     39.53     45.94    602.92
  6      753.81    425.68     39.44     45.94    601.43
  7      753.65    427.16     39.50     45.94    600.81
  8      753.95    420.78     39.45     45.94    603.04
  9      753.53    425.45     39.40     45.94    601.24
  10      753.71    422.78     39.44     45.94    602.20
  11      754.28    423.19     39.39     45.94    602.66
  12      753.72    427.72     39.44     45.94    600.74
  13      753.70    424.57     39.43     45.94    601.66
  14      753.84    422.40     39.50     45.94    602.42
  15      753.79    424.88     39.47     45.94    601.65
  16      753.72    431.62     39.46     45.94    599.57
  17      753.61    426.20     39.48     45.94    601.07
  18      753.56    432.14     39.43     45.94    599.26
  19      753.88    430.28     39.48     45.94    600.13
  20      752.74    427.58     39.50     45.94    599.78
