  cluster  E_norm [Eh]  De [kcal]    p
     1   -178.137914     0.0000   0.8997
     2   -178.135611     1.4454   0.0784
     3   -178.134405     2.2019   0.0219
     4   -178.127327     6.6434   0.0000
     5   -178.126534     7.1412   0.0000
     6   -178.123583     8.9928   0.0000
     7   -178.122944     9.3937   0.0000
     8   -178.121398     ******   0.0000
     9   -178.119973     ******   0.0000
     10  -178.118890     ******   0.0000
     11  -178.118601     ******   0.0000
     12  -178.118547     ******   0.0000
     13  -178.116576     ******   0.0000
     14  -178.115607     ******   0.0000
     15  -178.114434     ******   0.0000
     16  -178.114147     ******   0.0000
     17  -178.113230     ******   0.0000
     18  -178.112679     ******   0.0000
     19  -178.109302     ******   0.0000
     20  -178.108157     ******   0.0000

Ensemble free energy [Eh]:     -178.1380137480
