  cluster  E_norm [Eh]  De [kcal]    p
     1   -127.244509     0.0000   0.5381
     2   -127.244318     0.1201   0.4394
     3   -127.240265     2.6629   0.0060
     4   -127.240224     2.6891   0.0057
     5   -127.239591     3.0860   0.0029
     6   -127.239510     3.1367   0.0027
     7   -127.239325     3.2528   0.0022
     8   -127.238303     3.8941   0.0008
     9   -127.238276     3.9114   0.0007
     10  -127.237949     4.1166   0.0005
     11  -127.237870     4.1662   0.0005
     12  -127.237146     4.6203   0.0002
     13  -127.236973     4.7288   0.0002
     14  -127.235473     5.6699   0.0000
     15  -127.235015     5.9574   0.0000
     16  -127.234254     6.4350   0.0000
     17  -127.233050     7.1903   0.0000
     18  -127.230273     8.9331   0.0000
     19  -127.228288     ******   0.0000
     20  -127.223726     ******   0.0000

Ensemble free energy [Eh]:     -127.2450942191
