  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1      664.83    373.74     39.08     45.58    528.16
  2      664.49    390.78     39.19     45.58    522.71
  3      664.30    373.22     39.18     45.58    527.75
  4      664.58    381.68     39.12     45.58    525.53
  5      665.00    375.08     38.99     45.58    527.96
  6      664.84    368.64     39.00     45.58    529.71
  7      664.74    378.59     39.12     45.58    526.61
  8      664.50    372.69     39.21     45.58    528.10
  9      665.07    378.04     39.03     45.58    527.13
  10      664.58    375.99     39.31     45.58    527.17
  11      665.03    377.19     38.90     45.58    527.38
  12      664.43    370.20     39.09     45.58    528.81
  13      664.69    376.87     39.08     45.58    527.08
  14      665.21    373.87     39.01     45.58    528.52
  15      664.70    372.08     39.07     45.58    528.52
  16      664.57    373.72     39.16     45.58    527.88
  17      664.70    376.68     39.17     45.58    527.12
  18      664.60    375.84     39.03     45.58    527.32
  19      664.87    381.46     39.14     45.58    525.88
  20      664.23    378.91     39.02     45.58    526.04
