   #           Energy [Eh]      SASA
No   1     -407.2784914478     4455.5
No   2     -407.2968981950     4440.1
No   3     -407.2955539662     4761.0
No   4     -407.2946414856     4413.6
No   5     -407.2896860574     4430.7
No   6     -407.2903851970     4610.8
No   7     -407.2707000531     4394.9
No   8     -407.2893894510     4571.3
No   9     -407.2727277743     4405.2
No  10     -407.2824198377     4468.5
No  11     -407.2748203256     4410.3
No  12     -407.2750614721     4507.7
No  13     -407.2716145540     4450.3
No  14     -407.2818137871     4599.7
No  15     -407.2954803459     4397.9
No  16     -407.2792699373     4474.8
No  17     -407.2895040136     4922.7
No  18     -407.2928429233     4492.1
No  19     -407.2825691771     4706.7
No  20     -407.2718354937     4329.7
