  cluster  E_norm [Eh]  De [kcal]    p
     1   -203.621839     0.0000   0.9617
     2   -203.618622     2.0187   0.0319
     3   -203.617027     3.0194   0.0059
     4   -203.614334     4.7093   0.0003
     5   -203.613362     5.3196   0.0001
     6   -203.612703     5.7326   0.0001
     7   -203.611982     6.1855   0.0000
     8   -203.611288     6.6210   0.0000
     9   -203.610765     6.9492   0.0000
     10  -203.610149     7.3355   0.0000
     11  -203.609368     7.8257   0.0000
     12  -203.609348     7.8380   0.0000
     13  -203.609331     7.8491   0.0000
     14  -203.608228     8.5411   0.0000
     15  -203.608144     8.5939   0.0000
     16  -203.607107     9.2445   0.0000
     17  -203.605929     9.9836   0.0000
     18  -203.605618     ******   0.0000
     19  -203.603660     ******   0.0000
     20  -203.588328     ******   0.0000

Ensemble free energy [Eh]:     -203.6218758366
