  cluster  E_norm [Eh]  De [kcal]    p
     1   -651.424387     0.0000   1.0000
     2   -651.413949     6.5498   0.0000
     3   -651.406611     ******   0.0000
     4   -651.405797     ******   0.0000
     5   -651.405753     ******   0.0000
     6   -651.404717     ******   0.0000
     7   -651.404661     ******   0.0000
     8   -651.403398     ******   0.0000
     9   -651.403013     ******   0.0000
     10  -651.400431     ******   0.0000
     11  -651.397280     ******   0.0000
     12  -651.395837     ******   0.0000
     13  -651.395490     ******   0.0000
     14  -651.395432     ******   0.0000
     15  -651.394715     ******   0.0000
     16  -651.393666     ******   0.0000
     17  -651.393248     ******   0.0000
     18  -651.393114     ******   0.0000
     19  -651.392879     ******   0.0000
     20  -651.392375     ******   0.0000

Ensemble free energy [Eh]:     -651.4243869661
