  cluster  E_norm [Eh]  De [kcal]    p
     1   -142.303531     0.0000   0.3743
     2   -142.303475     0.0350   0.3528
     3   -142.302031     0.9407   0.0765
     4   -142.301803     1.0838   0.0601
     5   -142.301145     1.4973   0.0299
     6   -142.300986     1.5967   0.0253
     7   -142.300645     1.8108   0.0176
     8   -142.300405     1.9611   0.0137
     9   -142.300363     1.9874   0.0131
     10  -142.300120     2.1402   0.0101
     11  -142.299855     2.3067   0.0076
     12  -142.299842     2.3144   0.0075
     13  -142.299115     2.7709   0.0035
     14  -142.298565     3.1161   0.0019
     15  -142.298517     3.1462   0.0018
     16  -142.297878     3.5473   0.0009
     17  -142.297869     3.5524   0.0009
     18  -142.297511     3.7775   0.0006
     19  -142.297140     4.0102   0.0004
     20  -142.297010     4.0917   0.0004
     21  -142.296882     4.1723   0.0003
     22  -142.296307     4.5328   0.0002
     23  -142.295986     4.7345   0.0001
     24  -142.295970     4.7441   0.0001
     25  -142.295250     5.1959   0.0001
     26  -142.294969     5.3725   0.0000
     27  -142.294814     5.4696   0.0000
     28  -142.294022     5.9665   0.0000
     29  -142.294017     5.9700   0.0000
     30  -142.293911     6.0362   0.0000
     31  -142.293520     6.2819   0.0000
     32  -142.293039     6.5834   0.0000
     33  -142.292770     6.7522   0.0000
     34  -142.292170     7.1291   0.0000
     35  -142.291620     7.4740   0.0000
     36  -142.290841     7.9626   0.0000
     37  -142.290449     8.2088   0.0000
     38  -142.290430     8.2210   0.0000
     39  -142.289938     8.5294   0.0000
     40  -142.289730     8.6601   0.0000
     41  -142.289614     8.7330   0.0000
     42  -142.289006     9.1145   0.0000
     43  -142.288803     9.2417   0.0000
     44  -142.288550     9.4004   0.0000
     45  -142.288232     9.6001   0.0000
     46  -142.288177     9.6343   0.0000
     47  -142.287933     9.7878   0.0000
     48  -142.287847     9.8414   0.0000
     49  -142.287441     ******   0.0000
     50  -142.287281     ******   0.0000
     51  -142.286847     ******   0.0000
     52  -142.285972     ******   0.0000
     53  -142.285889     ******   0.0000
     54  -142.285825     ******   0.0000
     55  -142.284137     ******   0.0000
     56  -142.282403     ******   0.0000
