   #           Energy [Eh]      SASA
No   1     -178.1529781632     2645.6
No   2     -178.1570783845     2618.9
No   3     -178.1527707538     2554.0
No   4     -178.1440816441     2459.2
No   5     -178.1532660229     2651.9
No   6     -178.1574980273     2616.1
No   7     -178.1542189458     2736.0
No   8     -178.1515085888     2584.7
No   9     -178.1568589894     2529.6
No  10     -178.1489744962     2652.6
No  11     -178.1580596852     2499.8
No  12     -178.1545960005     2587.2
No  13     -178.1467096483     2580.2
No  14     -178.1472241654     2529.3
No  15     -178.1532592066     2611.8
No  16     -178.1502000444     2579.9
No  17     -178.1386653821     2588.2
No  18     -178.1555932763     2620.0
No  19     -178.1490913375     2537.0
No  20     -178.1479796277     2641.8
