  cluster  E_norm [Eh]  De [kcal]    p
     1   -244.161200     0.0000   1.0000
     2   -244.150561     6.6761   0.0000
     3   -244.150380     6.7897   0.0000
     4   -244.149683     7.2273   0.0000
     5   -244.148968     7.6761   0.0000
     6   -244.148417     8.0216   0.0000
     7   -244.148349     8.0646   0.0000
     8   -244.148169     8.1774   0.0000
     9   -244.147631     8.5148   0.0000
     10  -244.146654     9.1280   0.0000
     11  -244.145353     9.9441   0.0000
     12  -244.145021     ******   0.0000
     13  -244.144996     ******   0.0000
     14  -244.144847     ******   0.0000
     15  -244.144750     ******   0.0000
     16  -244.144494     ******   0.0000
     17  -244.144132     ******   0.0000
     18  -244.144043     ******   0.0000
     19  -244.143383     ******   0.0000
     20  -244.143205     ******   0.0000

Ensemble free energy [Eh]:     -244.1612002767
