  cluster  E_norm [Eh]  De [kcal]    p
     1   -320.317192     0.0000   0.6273
     2   -320.316629     0.3534   0.3455
     3   -320.313484     2.3270   0.0124
     4   -320.313241     2.4793   0.0096
     5   -320.312510     2.9382   0.0044
     6   -320.310024     4.4979   0.0003
     7   -320.309792     4.6436   0.0002
     8   -320.309121     5.0648   0.0001
     9   -320.308869     5.2226   0.0001
     10  -320.308605     5.3885   0.0001
     11  -320.307550     6.0504   0.0000
     12  -320.307523     6.0674   0.0000
     13  -320.304233     8.1316   0.0000
     14  -320.302667     9.1147   0.0000
     15  -320.302028     9.5157   0.0000
     16  -320.301862     9.6197   0.0000
     17  -320.301681     9.7332   0.0000
     18  -320.301288     9.9799   0.0000
     19  -320.300821     ******   0.0000
     20  -320.299996     ******   0.0000

Ensemble free energy [Eh]:     -320.3176322905
