  cluster  E_norm [Eh]  De [kcal]    p
     1   -371.478071     0.0000   0.9931
     2   -371.473289     3.0006   0.0063
     3   -371.470712     4.6174   0.0004
     4   -371.468779     5.8303   0.0001
     5   -371.468561     5.9672   0.0000
     6   -371.468414     6.0598   0.0000
     7   -371.468191     6.1993   0.0000
     8   -371.467182     6.8325   0.0000
     9   -371.465596     7.8279   0.0000
     10  -371.465228     8.0587   0.0000
     11  -371.465223     8.0622   0.0000
     12  -371.464576     8.4680   0.0000
     13  -371.463777     8.9695   0.0000
     14  -371.462453     9.8002   0.0000
     15  -371.462310     9.8902   0.0000
     16  -371.462168     9.9792   0.0000
     17  -371.461354     ******   0.0000
     18  -371.460652     ******   0.0000
     19  -371.460208     ******   0.0000
     20  -371.459909     ******   0.0000

Ensemble free energy [Eh]:     -371.4780770512
