  cluster  E_norm [Eh]  De [kcal]    p
     1   -193.003336     0.0000   0.5270
     2   -193.003058     0.1745   0.3925
     3   -193.000364     1.8654   0.0226
     4   -193.000203     1.9664   0.0191
     5   -192.999825     2.2035   0.0128
     6   -192.999580     2.3571   0.0099
     7   -192.999482     2.4190   0.0089
     8   -192.998632     2.9520   0.0036
     9   -192.998171     3.2414   0.0022
     10  -192.996684     4.1744   0.0005
     11  -192.995996     4.6061   0.0002
     12  -192.995771     4.7474   0.0002
     13  -192.995545     4.8890   0.0001
     14  -192.995448     4.9501   0.0001
     15  -192.995314     5.0344   0.0001
     16  -192.995153     5.1354   0.0001
     17  -192.994480     5.5576   0.0000
     18  -192.994410     5.6015   0.0000
     19  -192.994268     5.6903   0.0000
     20  -192.994030     5.8402   0.0000

Ensemble free energy [Eh]:     -193.0039413190
