  cluster  E_norm [Eh]  De [kcal]    p
     1   -763.926647     0.0000   0.8677
     2   -763.923853     1.7535   0.0450
     3   -763.923642     1.8858   0.0360
     4   -763.923154     2.1917   0.0215
     5   -763.923102     2.2246   0.0203
     6   -763.922262     2.7515   0.0083
     7   -763.920271     4.0009   0.0010
     8   -763.918159     5.3260   0.0001
     9   -763.918034     5.4050   0.0001
     10  -763.915056     7.2736   0.0000
     11  -763.914171     7.8289   0.0000
     12  -763.911674     9.3960   0.0000
     13  -763.910874     9.8978   0.0000
     14  -763.910422     ******   0.0000
     15  -763.907368     ******   0.0000
     16  -763.907319     ******   0.0000
     17  -763.903084     ******   0.0000
     18  -763.902457     ******   0.0000
     19  -763.899384     ******   0.0000
     20  -763.896671     ******   0.0000

Ensemble free energy [Eh]:     -763.9267810704
