  cluster  E_norm [Eh]  De [kcal]    p
     1   -127.219898     0.0000   0.5304
     2   -127.219502     0.2479   0.3490
     3   -127.218001     1.1901   0.0711
     4   -127.217405     1.5642   0.0378
     5   -127.215324     2.8697   0.0042
     6   -127.214570     3.3432   0.0019
     7   -127.214472     3.4045   0.0017
     8   -127.214411     3.4427   0.0016
     9   -127.214192     3.5805   0.0013
     10  -127.213910     3.7573   0.0009
     11  -127.210996     5.5860   0.0000
     12  -127.210926     5.6299   0.0000
     13  -127.210671     5.7896   0.0000
     14  -127.209585     6.4714   0.0000
     15  -127.204751     9.5043   0.0000
     16  -127.203798     ******   0.0000
     17  -127.202911     ******   0.0000
     18  -127.200241     ******   0.0000
     19  -127.197963     ******   0.0000
     20  -127.197372     ******   0.0000

Ensemble free energy [Eh]:     -127.2204963693
