  cluster  E_norm [Eh]  De [kcal]    p
     1   -142.085503     0.0000   0.8445
     2   -142.083640     1.1690   0.1174
     3   -142.082309     2.0044   0.0287
     4   -142.080437     3.1794   0.0039
     5   -142.079016     4.0707   0.0009
     6   -142.078974     4.0974   0.0008
     7   -142.078952     4.1111   0.0008
     8   -142.078942     4.1174   0.0008
     9   -142.078677     4.2833   0.0006
     10  -142.078572     4.3497   0.0005
     11  -142.078099     4.6462   0.0003
     12  -142.077362     5.1089   0.0002
     13  -142.077139     5.2488   0.0001
     14  -142.076789     5.4687   0.0001
     15  -142.076638     5.5633   0.0001
     16  -142.076490     5.6563   0.0001
     17  -142.076461     5.6745   0.0001
     18  -142.076416     5.7022   0.0001
     19  -142.076134     5.8794   0.0000
     20  -142.076115     5.8910   0.0000

Ensemble free energy [Eh]:     -142.0856630291
