   #           Energy [Eh]      SASA
No   1    -1018.7346732096     7609.4
No   2    -1018.7038872619     7406.1
No   3    -1018.7202821234     7015.3
No   4    -1018.7096746730     7162.3
No   5    -1018.6970102241     7279.8
No   6    -1018.7193460482     7595.8
No   7    -1018.7066638085     7032.5
No   8    -1018.7065048864     7414.4
No   9    -1018.7003205810     7421.7
No  10    -1018.6961460515     6923.8
No  11    -1018.6896268800     7168.9
No  12    -1018.6948534368     7531.1
No  13    -1018.6875173489     7327.6
No  14    -1018.6772987442     7073.8
No  15    -1018.7024815722     7135.2
No  16    -1018.7028194119     7183.3
No  17    -1018.7069529533     7227.4
No  18    -1018.6951164049     7295.1
No  19    -1018.6868572789     7246.6
No  20    -1018.7228774735     7107.1
