  cluster  E_norm [Eh]  De [kcal]    p
     1   -142.310753     0.0000   0.9995
     2   -142.302539     5.1544   0.0002
     3   -142.301921     5.5419   0.0001
     4   -142.301811     5.6113   0.0001
     5   -142.301494     5.8103   0.0001
     6   -142.300388     6.5040   0.0000
     7   -142.300257     6.5864   0.0000
     8   -142.299639     6.9739   0.0000
     9   -142.299564     7.0211   0.0000
     10  -142.299426     7.1081   0.0000
     11  -142.299245     7.2212   0.0000
     12  -142.299061     7.3368   0.0000
     13  -142.298853     7.4677   0.0000
     14  -142.298620     7.6139   0.0000
     15  -142.298205     7.8742   0.0000
     16  -142.297759     8.1540   0.0000
     17  -142.297754     8.1571   0.0000
     18  -142.297182     8.5161   0.0000
     19  -142.296880     8.7057   0.0000
     20  -142.296669     8.8376   0.0000

Ensemble free energy [Eh]:     -142.3107535565
