  cluster  E_norm [Eh]  De [kcal]    p
     1   -203.616992     0.0000   0.5485
     2   -203.616353     0.4014   0.2786
     3   -203.615565     0.8959   0.1209
     4   -203.614210     1.7463   0.0288
     5   -203.612859     2.5938   0.0069
     6   -203.612675     2.7095   0.0057
     7   -203.612654     2.7227   0.0055
     8   -203.611858     3.2216   0.0024
     9   -203.611288     3.5794   0.0013
     10  -203.610910     3.8170   0.0009
     11  -203.610450     4.1056   0.0005
     12  -203.605214     7.3911   0.0000
     13  -203.605199     7.4005   0.0000
     14  -203.605099     7.4631   0.0000
     15  -203.604950     7.5566   0.0000
     16  -203.601180     9.9222   0.0000
     17  -203.599411     ******   0.0000
     18  -203.595469     ******   0.0000
     19  -203.594493     ******   0.0000
     20  -203.594425     ******   0.0000

Ensemble free energy [Eh]:     -203.6175594852
