   #   Energy       Run. Aver.   Diff / au.
    1 -421.80505310  -0.67218907  -0.67218907
    2 -379.93550388  -0.97492192  -0.30273285
    3 -368.49865544  -0.94660554   0.02831638
    4 -367.13348656  -0.84914115   0.09746438
    5 -375.30769198  -0.77943821   0.06970294
    6 -376.30192908  -0.73786056   0.04157765
    7 -382.27294316  -0.71353948   0.02432108
    8 -384.52057349  -0.69790347   0.01563601
    9 -380.63262408  -0.68601870   0.01188476
   10 -380.97912980  -0.67694124   0.00907746
   11 -380.94749096  -0.66976485   0.00717639
   12 -381.68374981  -0.66404072   0.00572413
   13 -382.65693413  -0.65942824   0.00461248
   14 -387.41709714  -0.65609593   0.00333231
   15 -388.04928311  -0.65336044   0.00273549
   16 -389.89818929  -0.65118833   0.00217211
   17 -384.39718425  -0.64878924   0.00239909
   18 -382.26268336  -0.64645512   0.00233411
   19 -384.90069079  -0.64459139   0.00186374
   20 -388.46079935  -0.64322121   0.00137018
   21 -387.65996622  -0.64194426   0.00127695
   22 -387.68373124  -0.64078935   0.00115491
   23 -386.58444442  -0.63966402   0.00112534
   24 -387.67422501  -0.63870605   0.00095797
   25 -390.20612472  -0.63799281   0.00071324
   26 -391.41528498  -0.63741795   0.00057485
   27 -391.51194252  -0.63689651   0.00052144
   28 -391.85220581  -0.63643359   0.00046292
   29 -391.12239606  -0.63596451   0.00046908
   30 -389.11303853  -0.63541976   0.00054475
   31 -388.55979732  -0.63487927   0.00054049
   32 -392.24509587  -0.63455623   0.00032305
   33 -391.82337643  -0.63423898   0.00031724
   34 -391.61999055  -0.63393104   0.00030794
   35 -391.05903029  -0.63361541   0.00031562
   36 -390.97542174  -0.63331341   0.00030200
   37 -389.04322952  -0.63294488   0.00036853
   38 -389.00104844  -0.63259223   0.00035265
   39 -388.53527809  -0.63223903   0.00035319
   40 -388.38218740  -0.63189739   0.00034165
   41 -390.51085791  -0.63165542   0.00024196
   42 -390.20559006  -0.63141577   0.00023965
   43 -391.64300280  -0.63124060   0.00017518
   44 -391.74530864  -0.63107855   0.00016204
   45 -391.82573400  -0.63092685   0.00015170
   46 -394.56492775  -0.63087686   0.00004999
   47 -395.08452830  -0.63084879   0.00002808
   48 -395.13528740  -0.63082402   0.00002477
   49 -393.25533191  -0.63073919   0.00008483
   50 -392.30333555  -0.63062621   0.00011298
   51 -392.25330728  -0.63051555   0.00011066
   52 -392.04035456  -0.63040266   0.00011289
   53 -391.15306525  -0.63026731   0.00013535
   54 -396.00741711  -0.63027982  -0.00001250
   55 -396.54355656  -0.63031009  -0.00003027
   56 -396.47985133  -0.63033779  -0.00002770
   57 -397.05833784  -0.63038064  -0.00004285
   58 -396.11788372  -0.63039643  -0.00001580
   59 -396.61986607  -0.63042479  -0.00002836
   60 -396.88272847  -0.63045940  -0.00003461
   61 -398.61452245  -0.63053822  -0.00007882
   62 -399.45384990  -0.63063678  -0.00009856
   63 -398.64359787  -0.63071203  -0.00007525
   64 -398.66573782  -0.63078511  -0.00007309
   65 -399.12735927  -0.63086723  -0.00008212
   66 -402.22428127  -0.63102178  -0.00015455
   67 -401.76566429  -0.63116188  -0.00014011
   68 -401.69703852  -0.63129605  -0.00013416
   69 -401.58158206  -0.63142357  -0.00012752
   70 -401.41661880  -0.63154360  -0.00012003
   71 -400.99273533  -0.63165063  -0.00010703
   72 -402.10159806  -0.63177904  -0.00012842
   73 -401.74315115  -0.63189641  -0.00011737
   74 -401.94182604  -0.63201473  -0.00011832
   75 -401.07610755  -0.63211152  -0.00009679
   76 -400.23253430  -0.63218779  -0.00007627
   77 -400.10999922  -0.63225927  -0.00007148
   78 -399.18595113  -0.63230998  -0.00005071
   79 -400.15865816  -0.63237877  -0.00006879
   80 -399.72025666  -0.63243733  -0.00005856
   81 -399.69701371  -0.63249386  -0.00005653
   82 -399.89573437  -0.63255285  -0.00005899
   83 -399.68149089  -0.63260633  -0.00005348
   84 -399.56085490  -0.63265618  -0.00004986
   85 -399.78797225  -0.63270908  -0.00005290
   86 -399.08869454  -0.63274783  -0.00003874
   87 -398.95743603  -0.63278311  -0.00003529
   88 -398.75823109  -0.63281395  -0.00003084
   89 -398.47040753  -0.63283889  -0.00002494
   90 -398.20259505  -0.63285847  -0.00001958
   91 -397.85159392  -0.63287142  -0.00001294
   92 -398.05340669  -0.63288750  -0.00001609
   93 -397.99966631  -0.63290236  -0.00001485
   94 -398.25403349  -0.63292119  -0.00001884
   95 -398.37020499  -0.63294162  -0.00002043
   96 -397.87233497  -0.63295338  -0.00001176
   97 -396.18452699  -0.63293708   0.00001630
   98 -395.20666397  -0.63290492   0.00003216
   99 -395.22939812  -0.63287362   0.00003130
  100 -395.84196913  -0.63285271   0.00002091
  101 -396.11581248  -0.63283664   0.00001607
  102 -395.98717736  -0.63281892   0.00001772
  103 -397.50254231  -0.63282498  -0.00000606
  104 -397.45010944  -0.63283035  -0.00000537
  105 -397.90491079  -0.63284251  -0.00001216
  106 -396.13472576  -0.63282789   0.00001462
  107 -395.96351983  -0.63281074   0.00001715
  108 -395.62490706  -0.63278890   0.00002185
  109 -395.83605276  -0.63277049   0.00001840
  110 -395.76812732  -0.63275147   0.00001902
  111 -395.96238214  -0.63273558   0.00001589
  112 -395.92780125  -0.63271950   0.00001608
  113 -396.13539711  -0.63270664   0.00001286
  114 -395.69773864  -0.63268791   0.00001873
  115 -396.15098516  -0.63267574   0.00001217
  116 -396.40548010  -0.63266733   0.00000841
  117 -396.20101667  -0.63265631   0.00001102
  118 -398.30802292  -0.63267391  -0.00001760
  119 -398.33296591  -0.63269179  -0.00001788
  120 -397.35865880  -0.63269643  -0.00000464
  121 -397.56494464  -0.63270361  -0.00000718
  122 -397.54730744  -0.63271045  -0.00000685
  123 -397.51942458  -0.63271683  -0.00000637
  124 -398.01007233  -0.63272940  -0.00001257
  125 -398.65661035  -0.63275006  -0.00002066
