  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1     2159.25   1179.74     44.78     49.06   1779.53
  2     2158.60   1182.96     44.78     49.06   1777.92
  3     2158.16   1182.80     44.77     49.06   1777.53
  4     2159.17   1185.63     44.74     49.06   1777.70
  5     2158.62   1187.23     44.77     49.06   1776.67
  6     2157.79   1190.16     44.90     49.06   1774.93
  7     2157.02   1190.06     44.82     49.06   1774.21
  8     2158.29   1197.61     44.75     49.06   1773.26
  9     2157.65   1190.11     44.82     49.06   1774.83
  10     2158.12   1192.36     44.82     49.06   1774.63
  11     2158.33   1193.29     44.80     49.06   1774.56
  12     2158.95   1192.75     44.76     49.06   1775.36
  13     2158.43   1193.02     44.78     49.06   1774.75
  14     2157.62   1186.06     44.84     49.06   1776.00
  15     2159.25   1194.61     44.73     49.06   1775.12
  16     2157.77   1195.35     44.80     49.06   1773.39
  17     2159.18   1197.89     44.82     49.06   1774.04
  18     2159.03   1194.29     44.78     49.06   1774.97
  19     2157.32   1191.02     44.84     49.06   1774.23
  20     2157.64   1193.69     44.78     49.06   1773.76
