  cluster  E_norm [Eh]  De [kcal]    p
     1   -305.436496     0.0000   0.9835
     2   -305.432372     2.5874   0.0125
     3   -305.431283     3.2711   0.0039
     4   -305.428129     5.2502   0.0001
     5   -305.419921     ******   0.0000
     6   -305.419557     ******   0.0000
     7   -305.418621     ******   0.0000
     8   -305.418505     ******   0.0000
     9   -305.417112     ******   0.0000
     10  -305.416499     ******   0.0000
     11  -305.415242     ******   0.0000
     12  -305.414369     ******   0.0000
     13  -305.410029     ******   0.0000
     14  -305.409662     ******   0.0000
     15  -305.407872     ******   0.0000
     16  -305.406979     ******   0.0000
     17  -305.405124     ******   0.0000
     18  -305.404497     ******   0.0000
     19  -305.402964     ******   0.0000
     20  -305.398321     ******   0.0000

Ensemble free energy [Eh]:     -305.4365113675
