  cluster  E_norm [Eh]  De [kcal]    p
     1   -509.464198     0.0000   0.9921
     2   -509.459278     3.0873   0.0054
     3   -509.458275     3.7166   0.0019
     4   -509.456923     4.5648   0.0004
     5   -509.455758     5.2960   0.0001
     6   -509.454472     6.1032   0.0000
     7   -509.451982     7.6658   0.0000
     8   -509.451031     8.2621   0.0000
     9   -509.450121     8.8331   0.0000
     10  -509.449090     9.4802   0.0000
     11  -509.449065     9.4957   0.0000
     12  -509.448655     9.7534   0.0000
     13  -509.448636     9.7653   0.0000
     14  -509.445427     ******   0.0000
     15  -509.444975     ******   0.0000
     16  -509.444425     ******   0.0000
     17  -509.442926     ******   0.0000
     18  -509.441932     ******   0.0000
     19  -509.441038     ******   0.0000
     20  -509.441020     ******   0.0000

Ensemble free energy [Eh]:     -509.4642052750
