  cluster  E_norm [Eh]  De [kcal]    p
     1   -320.311300     0.0000   0.5821
     2   -320.310943     0.2240   0.3988
     3   -320.307124     2.6203   0.0070
     4   -320.306679     2.8998   0.0044
     5   -320.306303     3.1353   0.0029
     6   -320.305787     3.4595   0.0017
     7   -320.305457     3.6661   0.0012
     8   -320.305040     3.9283   0.0008
     9   -320.304541     4.2410   0.0005
     10  -320.304008     4.5754   0.0003
     11  -320.303428     4.9394   0.0001
     12  -320.303202     5.0812   0.0001
     13  -320.302814     5.3252   0.0001
     14  -320.301904     5.8962   0.0000
     15  -320.301379     6.2252   0.0000
     16  -320.301138     6.3763   0.0000
     17  -320.301122     6.3869   0.0000
     18  -320.300547     6.7475   0.0000
     19  -320.300274     6.9189   0.0000
     20  -320.300078     7.0419   0.0000
     21  -320.299968     7.1108   0.0000
     22  -320.299881     7.1654   0.0000
     23  -320.299439     7.4428   0.0000
     24  -320.296698     9.1625   0.0000
     25  -320.296232     9.4553   0.0000
     26  -320.296007     9.5960   0.0000
     27  -320.295008     ******   0.0000
     28  -320.293419     ******   0.0000
     29  -320.292680     ******   0.0000
     30  -320.292568     ******   0.0000
     31  -320.292305     ******   0.0000
     32  -320.291869     ******   0.0000
     33  -320.291683     ******   0.0000
     34  -320.291367     ******   0.0000
     35  -320.290491     ******   0.0000
     36  -320.290446     ******   0.0000
     37  -320.290346     ******   0.0000
     38  -320.289377     ******   0.0000
     39  -320.289359     ******   0.0000
     40  -320.288421     ******   0.0000
     41  -320.288337     ******   0.0000
     42  -320.287839     ******   0.0000
     43  -320.287597     ******   0.0000
     44  -320.287555     ******   0.0000
     45  -320.287111     ******   0.0000
     46  -320.286694     ******   0.0000
     47  -320.285603     ******   0.0000
     48  -320.285409     ******   0.0000
     49  -320.283670     ******   0.0000
     50  -320.283094     ******   0.0000
     51  -320.282517     ******   0.0000
