  cluster  E_norm [Eh]  De [kcal]    p
     1   -167.766262     0.0000   0.6416
     2   -167.764690     0.9866   0.1213
     3   -167.764524     1.0908   0.1018
     4   -167.763760     1.5701   0.0453
     5   -167.763340     1.8340   0.0290
     6   -167.762927     2.0930   0.0187
     7   -167.762684     2.2455   0.0145
     8   -167.762140     2.5869   0.0081
     9   -167.761781     2.8119   0.0056
     10  -167.761729     2.8449   0.0053
     11  -167.761234     3.1556   0.0031
     12  -167.760760     3.4526   0.0019
     13  -167.760256     3.7690   0.0011
     14  -167.759949     3.9618   0.0008
     15  -167.759731     4.0987   0.0006
     16  -167.759610     4.1741   0.0006
     17  -167.759041     4.5313   0.0003
     18  -167.758479     4.8840   0.0002
     19  -167.757772     5.3279   0.0001
     20  -167.757739     5.3484   0.0001

Ensemble free energy [Eh]:     -167.7666815257
