  cluster  E_norm [Eh]  De [kcal]    p
     1   -524.297811     0.0000   0.5875
     2   -524.297208     0.3783   0.3102
     3   -524.296161     1.0357   0.1023
     4   -524.288271     5.9865   0.0000
     5   -524.285217     7.9030   0.0000
     6   -524.283908     8.7241   0.0000
     7   -524.282265     9.7557   0.0000
     8   -524.281755     ******   0.0000
     9   -524.280463     ******   0.0000
     10  -524.280187     ******   0.0000
     11  -524.278471     ******   0.0000
     12  -524.277820     ******   0.0000
     13  -524.275931     ******   0.0000
     14  -524.275875     ******   0.0000
     15  -524.274720     ******   0.0000
     16  -524.274209     ******   0.0000
     17  -524.268958     ******   0.0000
     18  -524.268935     ******   0.0000
     19  -524.268902     ******   0.0000
     20  -524.267756     ******   0.0000

Ensemble free energy [Eh]:     -524.2983135069
