  cluster  E_norm [Eh]  De [kcal]    p
     1   -356.435718     0.0000   0.9998
     2   -356.426972     5.4882   0.0001
     3   -356.426710     5.6524   0.0001
     4   -356.423240     7.8299   0.0000
     5   -356.421627     8.8425   0.0000
     6   -356.420525     9.5336   0.0000
     7   -356.420392     9.6169   0.0000
     8   -356.420147     9.7709   0.0000
     9   -356.418294     ******   0.0000
     10  -356.416542     ******   0.0000
     11  -356.413084     ******   0.0000
     12  -356.411750     ******   0.0000
     13  -356.410654     ******   0.0000
     14  -356.410181     ******   0.0000
     15  -356.409516     ******   0.0000
     16  -356.409153     ******   0.0000
     17  -356.406540     ******   0.0000
     18  -356.405923     ******   0.0000
     19  -356.405250     ******   0.0000
     20  -356.401650     ******   0.0000

Ensemble free energy [Eh]:     -356.4357181636
