  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1      497.36    288.46     37.96     44.73    386.70
  2      497.76    284.22     37.66     44.73    388.45
  3      497.48    285.39     37.96     44.73    387.73
  4      497.72    284.02     37.81     44.73    388.44
  5      497.29    284.75     37.66     44.73    387.82
  6      497.05    293.91     37.95     44.73    384.77
  7      497.33    282.07     37.95     44.73    388.58
  8      497.88    287.30     37.70     44.73    387.65
  9      497.67    285.85     37.74     44.73    387.86
  10      497.33    284.56     37.72     44.73    387.91
  11      497.74    284.49     37.74     44.73    388.33
  12      497.97    282.26     37.78     44.73    389.21
  13      497.33    283.16     37.63     44.73    388.35
  14      497.26    291.59     37.91     44.73    385.69
  15      497.80    286.55     37.67     44.73    387.80
  16      497.17    297.51     37.97     44.73    383.81
  17      497.83    277.89     37.73     44.73    390.40
  18      497.43    289.80     37.88     44.73    386.40
  19      497.84    282.14     37.80     44.73    389.11
  20      497.42    284.99     37.94     44.73    387.80
