  cluster  E_norm [Eh]  De [kcal]    p
     1   -524.291799     0.0000   0.9645
     2   -524.288584     2.0176   0.0320
     3   -524.285653     3.8570   0.0014
     4   -524.285308     4.0733   0.0010
     5   -524.284985     4.2759   0.0007
     6   -524.283675     5.0976   0.0002
     7   -524.283351     5.3012   0.0001
     8   -524.282801     5.6463   0.0001
     9   -524.277480     8.9853   0.0000
     10  -524.277282     9.1095   0.0000
     11  -524.277190     9.1676   0.0000
     12  -524.277139     9.1995   0.0000
     13  -524.276469     9.6196   0.0000
     14  -524.275710     ******   0.0000
     15  -524.274410     ******   0.0000
     16  -524.273543     ******   0.0000
     17  -524.271754     ******   0.0000
     18  -524.271659     ******   0.0000
     19  -524.271406     ******   0.0000
     20  -524.270840     ******   0.0000

Ensemble free energy [Eh]:     -524.2918332155
