   #           Energy [Eh]      SASA
No   1     -407.3648910342     3970.2
No   2     -407.3492589694     4032.3
No   3     -407.3531936575     4216.0
No   4     -407.3530138361     4055.9
No   5     -407.3603539377     3964.6
No   6     -407.3367818067     4075.6
No   7     -407.3442311197     3986.8
No   8     -407.3533709441     3940.7
No   9     -407.3375035298     4055.1
No  10     -407.3534976475     3908.8
No  11     -407.3487763329     4117.6
No  12     -407.3486763747     4097.0
No  13     -407.3380576928     4041.1
No  14     -407.3458655593     4085.5
No  15     -407.3461102544     3827.6
No  16     -407.3463838132     4085.1
No  17     -407.3359542159     4016.4
No  18     -407.3352515325     4171.3
No  19     -407.3377722779     3942.8
No  20     -407.3436546038     3967.6
