  cluster  E_norm [Eh]  De [kcal]    p
     1   -127.256133     0.0000   0.4050
     2   -127.255699     0.2721   0.2558
     3   -127.255167     0.6064   0.1455
     4   -127.254747     0.8693   0.0934
     5   -127.254374     1.1035   0.0629
     6   -127.252996     1.9681   0.0146
     7   -127.252809     2.0856   0.0120
     8   -127.251711     2.7750   0.0037
     9   -127.251504     2.9046   0.0030
     10  -127.250513     3.5262   0.0011
     11  -127.250478     3.5486   0.0010
     12  -127.250076     3.8007   0.0007
     13  -127.249841     3.9480   0.0005
     14  -127.249312     4.2800   0.0003
     15  -127.249241     4.3244   0.0003
     16  -127.248501     4.7893   0.0001
     17  -127.248356     4.8801   0.0001
     18  -127.247301     5.5418   0.0000
     19  -127.243692     7.8065   0.0000
     20  -127.240380     9.8849   0.0000

Ensemble free energy [Eh]:     -127.2569863459
