  cluster  E_norm [Eh]  De [kcal]    p
     1   -229.077767     0.0000   0.6604
     2   -229.076842     0.5809   0.2477
     3   -229.075490     1.4289   0.0592
     4   -229.074627     1.9705   0.0237
     5   -229.073411     2.7338   0.0065
     6   -229.072351     3.3988   0.0021
     7   -229.069301     5.3128   0.0001
     8   -229.069155     5.4045   0.0001
     9   -229.068960     5.5264   0.0001
     10  -229.067556     6.4080   0.0000
     11  -229.067360     6.5309   0.0000
     12  -229.066902     6.8181   0.0000
     13  -229.065243     7.8588   0.0000
     14  -229.063923     8.6873   0.0000
     15  -229.063477     8.9673   0.0000
     16  -229.062585     9.5273   0.0000
     17  -229.061502     ******   0.0000
     18  -229.060836     ******   0.0000
     19  -229.059207     ******   0.0000
     20  -229.046095     ******   0.0000

Ensemble free energy [Eh]:     -229.0781590886
