   #   Energy       Run. Aver.   Diff / au.
    1 -422.57269686  -0.67341239  -0.67341239
    2 -381.34802566  -0.97727073  -0.30385835
    3 -369.76046770  -0.94921686   0.02805388
    4 -368.01581282  -0.85151679   0.09770007
    5 -371.00760475  -0.77992106   0.07159573
    6 -372.82877850  -0.73702499   0.04289606
    7 -379.73596212  -0.71205737   0.02496762
    8 -383.78163033  -0.69637861   0.01567876
    9 -381.69518848  -0.68484667   0.01153194
   10 -380.79185116  -0.67589185   0.00895482
   11 -375.59565991  -0.66804667   0.00784518
   12 -380.01028300  -0.66218776   0.00585892
   13 -381.42503089  -0.65755643   0.00463133
   14 -378.86698244  -0.65338323   0.00417320
   15 -385.35727152  -0.65048652   0.00289671
   16 -385.23149020  -0.64801915   0.00246736
   17 -387.30311101  -0.64606152   0.00195763
   18 -388.20679752  -0.64442972   0.00163179
   19 -391.90266277  -0.64329683   0.00113289
   20 -391.42135345  -0.64226383   0.00103301
   21 -396.59195001  -0.64172633   0.00053750
   22 -390.22146080  -0.64079877   0.00092756
   23 -392.61780182  -0.64010094   0.00069783
   24 -393.86558134  -0.63955368   0.00054725
   25 -394.31404042  -0.63908482   0.00046886
   26 -395.55213592  -0.63873092   0.00035390
   27 -391.43521163  -0.63816451   0.00056641
   28 -391.11243639  -0.63761259   0.00055192
   29 -392.99878842  -0.63720290   0.00040969
   30 -392.03115074  -0.63677386   0.00042904
   31 -392.91814553  -0.63641747   0.00035639
   32 -393.17505031  -0.63609842   0.00031905
   33 -392.45794562  -0.63576521   0.00033321
   34 -392.52403129  -0.63545428   0.00031093
   35 -392.62034970  -0.63516614   0.00028814
   36 -391.68568543  -0.63485326   0.00031287
   37 -392.64288242  -0.63459786   0.00025540
   38 -395.00346734  -0.63445640   0.00014145
   39 -394.19509492  -0.63429210   0.00016431
   40 -393.95464537  -0.63412585   0.00016624
   41 -391.31565919  -0.63386510   0.00026076
   42 -390.94616526  -0.63360049   0.00026461
   43 -391.15206214  -0.63335573   0.00024476
   44 -390.80364682  -0.63310993   0.00024580
   45 -387.86289887  -0.63277088   0.00033904
   46 -388.88821524  -0.63248007   0.00029081
   47 -387.66274379  -0.63216112   0.00031896
   48 -388.29145553  -0.63187573   0.00028538
   49 -387.65073782  -0.63158185   0.00029389
   50 -386.96704482  -0.63127776   0.00030409
   51 -388.45945704  -0.63103202   0.00024573
   52 -388.19790671  -0.63078885   0.00024317
   53 -388.86174094  -0.63057486   0.00021399
   54 -389.81912369  -0.63039759   0.00017727
   55 -389.57580677  -0.63022038   0.00017721
   56 -393.12412486  -0.63015048   0.00006990
   57 -393.07817427  -0.63008363   0.00006685
   58 -393.19927851  -0.63002246   0.00006117
   59 -393.58612377  -0.62997392   0.00004855
   60 -393.04666300  -0.62991287   0.00006105
