  cluster  E_norm [Eh]  De [kcal]    p
     1   -203.845324     0.0000   0.2795
     2   -203.844962     0.2271   0.1905
     3   -203.844944     0.2384   0.1869
     4   -203.844600     0.4544   0.1298
     5   -203.844365     0.6018   0.1012
     6   -203.842994     1.4622   0.0237
     7   -203.842972     1.4759   0.0231
     8   -203.842647     1.6801   0.0164
     9   -203.842533     1.7515   0.0145
     10  -203.841871     2.1667   0.0072
     11  -203.841373     2.4796   0.0043
     12  -203.841282     2.5364   0.0039
     13  -203.841184     2.5978   0.0035
     14  -203.841176     2.6028   0.0035
     15  -203.841176     2.6033   0.0035
     16  -203.841114     2.6420   0.0032
     17  -203.840500     3.0273   0.0017
     18  -203.840435     3.0683   0.0016
     19  -203.840292     3.1581   0.0014
     20  -203.839832     3.4465   0.0008

Ensemble free energy [Eh]:     -203.8465280338
