  cluster  E_norm [Eh]  De [kcal]    p
     1   -203.845324     0.0000   0.2787
     2   -203.844962     0.2271   0.1899
     3   -203.844944     0.2384   0.1863
     4   -203.844600     0.4544   0.1294
     5   -203.844365     0.6018   0.1009
     6   -203.842994     1.4622   0.0236
     7   -203.842972     1.4759   0.0231
     8   -203.842647     1.6801   0.0163
     9   -203.842533     1.7515   0.0145
     10  -203.841871     2.1667   0.0072
     11  -203.841373     2.4796   0.0042
     12  -203.841282     2.5364   0.0039
     13  -203.841184     2.5978   0.0035
     14  -203.841176     2.6028   0.0034
     15  -203.841176     2.6033   0.0034
     16  -203.841114     2.6420   0.0032
     17  -203.840500     3.0273   0.0017
     18  -203.840435     3.0683   0.0016
     19  -203.840292     3.1581   0.0013
     20  -203.839832     3.4465   0.0008
     21  -203.839533     3.6341   0.0006
     22  -203.839411     3.7109   0.0005
     23  -203.839193     3.8472   0.0004
     24  -203.838942     4.0050   0.0003
     25  -203.838758     4.1203   0.0003
     26  -203.838402     4.3441   0.0002
     27  -203.837938     4.6351   0.0001
     28  -203.837887     4.6667   0.0001
     29  -203.837311     5.0282   0.0001
     30  -203.836870     5.3054   0.0000
     31  -203.836832     5.3292   0.0000
     32  -203.836825     5.3334   0.0000
     33  -203.836694     5.4157   0.0000
     34  -203.836406     5.5962   0.0000
     35  -203.836388     5.6073   0.0000
     36  -203.836323     5.6483   0.0000
     37  -203.836298     5.6641   0.0000
     38  -203.836000     5.8513   0.0000
     39  -203.835987     5.8596   0.0000
     40  -203.835867     5.9345   0.0000
     41  -203.835843     5.9495   0.0000
     42  -203.835622     6.0885   0.0000
     43  -203.835588     6.1098   0.0000
     44  -203.835570     6.1207   0.0000
     45  -203.835490     6.1714   0.0000
     46  -203.835465     6.1868   0.0000
     47  -203.835219     6.3411   0.0000
     48  -203.835029     6.4606   0.0000
     49  -203.834947     6.5116   0.0000
     50  -203.834797     6.6060   0.0000
     51  -203.834495     6.7955   0.0000
     52  -203.834459     6.8181   0.0000
     53  -203.834418     6.8440   0.0000
     54  -203.834295     6.9213   0.0000
     55  -203.834181     6.9926   0.0000
     56  -203.834060     7.0682   0.0000
     57  -203.834042     7.0796   0.0000
     58  -203.833861     7.1932   0.0000
     59  -203.833770     7.2503   0.0000
     60  -203.833724     7.2790   0.0000
     61  -203.832943     7.7694   0.0000
     62  -203.832618     7.9734   0.0000
     63  -203.832515     8.0377   0.0000
     64  -203.832293     8.1774   0.0000
     65  -203.832274     8.1894   0.0000
     66  -203.831860     8.4490   0.0000
     67  -203.831836     8.4638   0.0000
     68  -203.831624     8.5974   0.0000
     69  -203.831561     8.6365   0.0000
     70  -203.831532     8.6547   0.0000
     71  -203.831521     8.6619   0.0000
     72  -203.831430     8.7188   0.0000
     73  -203.831286     8.8092   0.0000
     74  -203.831252     8.8303   0.0000
     75  -203.831198     8.8644   0.0000
     76  -203.830412     9.3576   0.0000
     77  -203.830408     9.3599   0.0000
     78  -203.830277     9.4425   0.0000
     79  -203.830128     9.5357   0.0000
     80  -203.830052     9.5837   0.0000
     81  -203.830009     9.6103   0.0000
     82  -203.829838     9.7179   0.0000
     83  -203.829603     9.8654   0.0000
     84  -203.829587     9.8754   0.0000
     85  -203.829250     ******   0.0000
     86  -203.829249     ******   0.0000
     87  -203.829244     ******   0.0000
     88  -203.829033     ******   0.0000
     89  -203.828999     ******   0.0000
     90  -203.828522     ******   0.0000
     91  -203.828349     ******   0.0000
     92  -203.828336     ******   0.0000
     93  -203.828308     ******   0.0000
     94  -203.828263     ******   0.0000
     95  -203.828222     ******   0.0000
     96  -203.827724     ******   0.0000
     97  -203.827667     ******   0.0000
     98  -203.827429     ******   0.0000
     99  -203.827327     ******   0.0000
     100  -203.826979     ******   0.0000
     101  -203.826951     ******   0.0000
     102  -203.826903     ******   0.0000
     103  -203.826830     ******   0.0000
     104  -203.826741     ******   0.0000
     105  -203.826658     ******   0.0000
     106  -203.826316     ******   0.0000
     107  -203.826312     ******   0.0000
     108  -203.826270     ******   0.0000
     109  -203.826238     ******   0.0000
     110  -203.826162     ******   0.0000
     111  -203.825916     ******   0.0000
     112  -203.825873     ******   0.0000
     113  -203.825847     ******   0.0000
     114  -203.825822     ******   0.0000
     115  -203.825709     ******   0.0000
     116  -203.825538     ******   0.0000
     117  -203.825529     ******   0.0000
     118  -203.825434     ******   0.0000
     119  -203.825421     ******   0.0000
     120  -203.825410     ******   0.0000
     121  -203.825222     ******   0.0000
     122  -203.825169     ******   0.0000
     123  -203.825053     ******   0.0000
     124  -203.824986     ******   0.0000
     125  -203.824341     ******   0.0000
     126  -203.824335     ******   0.0000
     127  -203.824331     ******   0.0000
     128  -203.824189     ******   0.0000
     129  -203.824059     ******   0.0000
     130  -203.823780     ******   0.0000
     131  -203.823780     ******   0.0000
     132  -203.823700     ******   0.0000
     133  -203.823695     ******   0.0000
     134  -203.823578     ******   0.0000
     135  -203.823461     ******   0.0000
     136  -203.823381     ******   0.0000
     137  -203.823107     ******   0.0000
     138  -203.823035     ******   0.0000
     139  -203.822808     ******   0.0000
     140  -203.822453     ******   0.0000
     141  -203.821905     ******   0.0000
     142  -203.821612     ******   0.0000
     143  -203.821244     ******   0.0000
     144  -203.820695     ******   0.0000
     145  -203.820630     ******   0.0000
     146  -203.819837     ******   0.0000
     147  -203.818964     ******   0.0000
